"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NO1","21.03.2025 10:00 - 21.03.2025 11:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1298","827","n/e","n/e","n/e","n/e","5","3","n/e","34"
"BZN|NO1","21.03.2025 11:00 - 21.03.2025 12:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1290","746","n/e","n/e","n/e","n/e","6","4","n/e","39"
"BZN|NO1","21.03.2025 12:00 - 21.03.2025 13:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1291","644","n/e","n/e","n/e","n/e","5","3","n/e","53"
"BZN|NO1","21.03.2025 13:00 - 21.03.2025 14:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1303","649","n/e","n/e","n/e","n/e","6","3","n/e","38"
"BZN|NO1","21.03.2025 14:00 - 21.03.2025 15:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1318","603","n/e","n/e","n/e","n/e","5","3","n/e","57"
"BZN|NO1","21.03.2025 15:00 - 21.03.2025 16:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1324","600","n/e","n/e","n/e","n/e","4","4","n/e","54"
"BZN|NO1","21.03.2025 16:00 - 21.03.2025 17:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1334","906","n/e","n/e","n/e","n/e","2","4","n/e","59"
"BZN|NO1","21.03.2025 17:00 - 21.03.2025 18:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1339","983","n/e","n/e","n/e","n/e","0","2","n/e","57"
"BZN|NO1","21.03.2025 18:00 - 21.03.2025 19:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1343","957","n/e","n/e","n/e","n/e","0","2","n/e","109"
"BZN|NO1","21.03.2025 19:00 - 21.03.2025 20:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1344","895","n/e","n/e","n/e","n/e","0","2","n/e","224"
"BZN|NO1","21.03.2025 20:00 - 21.03.2025 21:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","859","n/e","n/e","n/e","n/e","0","2","n/e","292"
"BZN|NO1","21.03.2025 21:00 - 21.03.2025 22:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1339","808","n/e","n/e","n/e","n/e","0","2","n/e","323"
"BZN|NO1","21.03.2025 22:00 - 21.03.2025 23:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1330","719","n/e","n/e","n/e","n/e","0","2","n/e","334"
"BZN|NO1","21.03.2025 23:00 - 22.03.2025 00:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1322","687","n/e","n/e","n/e","n/e","0","2","n/e","322"
