"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|NO1","27.03.2025 10:00 - 27.03.2025 11:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1257","743","n/e","n/e","n/e","n/e","6","0","n/e","154"
"BZN|NO1","27.03.2025 11:00 - 27.03.2025 12:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1247","752","n/e","n/e","n/e","n/e","6","1","n/e","129"
"BZN|NO1","27.03.2025 12:00 - 27.03.2025 13:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1245","527","n/e","n/e","n/e","n/e","5","1","n/e","169"
"BZN|NO1","27.03.2025 13:00 - 27.03.2025 14:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1245","493","n/e","n/e","n/e","n/e","5","0","n/e","211"
"BZN|NO1","27.03.2025 14:00 - 27.03.2025 15:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1255","663","n/e","n/e","n/e","n/e","5","1","n/e","269"
"BZN|NO1","27.03.2025 15:00 - 27.03.2025 16:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1254","744","n/e","n/e","n/e","n/e","4","1","n/e","295"
"BZN|NO1","27.03.2025 16:00 - 27.03.2025 17:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1252","724","n/e","n/e","n/e","n/e","3","1","n/e","272"
"BZN|NO1","27.03.2025 17:00 - 27.03.2025 18:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1251","720","n/e","n/e","n/e","n/e","1","1","n/e","306"
"BZN|NO1","27.03.2025 18:00 - 27.03.2025 19:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1262","762","n/e","n/e","n/e","n/e","0","1","n/e","308"
"BZN|NO1","27.03.2025 19:00 - 27.03.2025 20:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1259","806","n/e","n/e","n/e","n/e","0","1","n/e","309"
"BZN|NO1","27.03.2025 20:00 - 27.03.2025 21:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1266","792","n/e","n/e","n/e","n/e","0","1","n/e","340"
"BZN|NO1","27.03.2025 21:00 - 27.03.2025 22:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1263","760","n/e","n/e","n/e","n/e","0","1","n/e","347"
"BZN|NO1","27.03.2025 22:00 - 27.03.2025 23:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1280","752","n/e","n/e","n/e","n/e","0","1","n/e","353"
"BZN|NO1","27.03.2025 23:00 - 28.03.2025 00:00 (CET/CEST)","0","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1308","669","n/e","n/e","n/e","n/e","0","0","n/e","360"
