EicCode;EicDisplayName;EicLongName;EicParent;EicResponsibleParty;EicStatus;MarketParticipantPostalCode;MarketParticipantIsoCountryCode;MarketParticipantVatCode;EicTypeFunctionList;type
27X-AFP-CZGC---S;AFP-CZGC;AFP-CZ, spol. s r.o.;;;Active;;;CZ25370537;Balance Responsible Party;X
27XAII-CZ------N;AII-CZ;Acquisitions and Investments International, s.r.o.;;;Active;;;CZ62580949;Balance Responsible Party;X
27X-ALKAVAN-H--Z;ALKAVAN-H;ALKAVAN HOUSE s.r.o.;;;Active;;;CZ24281875;Balance Responsible Party;X
27X-ALPHABLUE--Q;UTYLIS-EN;Utylis Energie s.r.o.;;;Active;;;CZ24121975;Balance Responsible Party;X
27XALPIQ-ENERGYS;ALPIQ-ENERGY-CZ;ALPIQ ENERGY SE;;;Active;;;CZ28477090;Balance Responsible Party;X
27XALPIQ-RETAIL4;ALPIQ-RETAIL;Alpiq Retail CZ, s.r.o.;;;Active;;;CZ08183929;Balance Responsible Party;X
27X-AMPERMARKET3;AMPERMARKET;Amper Market, a.s.;;;Active;;;CZ24128376;Balance Responsible Party;X
27XAPENERGO-PM-D;APENERGO-PM;AP ENERGO s.r.o.;;;Active;;;CZ01631438;Balance Responsible Party;X
27XAPTPOWER-CZ-3;VERBUND-APT-CZ;VERBUND Trading Czech Republic s.r.o.;;;Active;;;CZ27413411;Balance Responsible Party;X
27XARMEX-ENERGY3;ARMEX-ENERGY;ARMEX ENERGY, a. s.;;;Active;;;CZ27266141;Balance Responsible Party;X
27X-ATAMIR-LTD-G;ATAMIR-LTD;ATAMIR LTD;;;Active;;;cz27340406;Balance Responsible Party;X
27X-ATYF-CZ----4;ATYF;ATYF s.r.o.;;;Active;;;CZ28392124;Balance Responsible Party;X
27X-AZ-FAC-----9;AZ-FAC;AZ facility s.r.o.;;;Active;;;CZ28708369;Balance Responsible Party;X
27X-AZ-PLYN----E;AZ-PLYN;AZ Energies s.r.o.;;;Active;;;CZ06742157;Balance Responsible Party;X
27XBA-CAPITALCZC;BA-CAPITALCZ;B&A Capital Trading s.r.o.;;;Active;;;CZ03526003;Balance Responsible Party;X
27X-BCF-ENERGY-I;BCF-ENERGY;BCF-ENERGY, s.r.o.;;;Active;;;CZ29385890;Balance Responsible Party;X
27X-BC-MCHZ----V;BC-MCHZ;BorsodChem MCHZ, s.r.o.;;;Active;;;CZ26019388;Balance Responsible Party;X
27X-BEE--------V;BEE;BOHEMIA ENERGY entity s.r.o.;;;Active;;;CZ27386732;Balance Responsible Party;X
27X-BEI-ELECTRA2;BEI_ELECTRA;BEI ELECTRA s.r.o.;;;Active;;;CZ24240834;Balance Responsible Party;X
27X-BEK-G-CZ---L;BEK_GROUP_CZ;B.E.K. Group s.r.o.;;;Active;;;CZ28963113;Balance Responsible Party;X
27XBERINDIN-INVN;BERINDIN-INV;Berindin Investment, a.s.;;;Active;;;CZ01560221;Balance Responsible Party;X
27XBETTERENERGYE;BETTERENERGY;Better energy s.r.o.;;;Active;;;cz06377505;Balance Responsible Party;X
27X-BICORN-CZ--W;BICORN-CZ;Bicorn s.r.o.;24XRIGHT-POWER-Y;;Active;;;CZ27230112;Balance Responsible Party;X
27X-BLUENET----X;BLUENET;BLUENET INTERNATIONAL SE;;;Active;;;CZ02811812;Balance Responsible Party;X
27X---BNENERGY-I;BNE;Best New Energy s.r.o.;;;Active;;;CZ06048056;Balance Responsible Party;X
27XBONETTCZECH-S;BONETTCZECH;Bonett Gas Investment, a.s.;;;Active;;;CZ28253655;Balance Responsible Party;X
27X-BONETT-RE--8;BONETT-RE;Bonett Renewable Energy a.s.;;;Active;;;CZ02069121;Balance Responsible Party;X
27X-BPS-MAZEN--A;BPS-MAZEN;BV POWER SOLUTION s.r.o.;;;Active;;;CZ08164827;Balance Responsible Party;X
27X-BSKT--CZ---T;BSKT;Burzovní společnost pro kapitálový trh, a.s.;;;Active;;;CZ47116072;Balance Responsible Party;X
27X-BZC-CMKBK--P;BZC-CMKBK;Burzovni zuctovaci centrum, s.r.o.;;;Active;;;CZ62956531;Balance Responsible Party;X
27X-CB-KOMODITYA;CB-KOMODITY;CARBOUNION KOMODITY, s.r.o.;;;Active;;;CZ28989481;Balance Responsible Party;X
27XCBUNION-CZ--W;CBUNION-CZ;CARBOUNION BOHEMIA,spol. s r. o.;;;Active;;;CZ25692917;Balance Responsible Party;X
27X-CEC-JIH----8;CEC-JIH;Ceske Energeticke Centrum Jih, s.r.o.;;;Active;;;CZ27066151;Balance Responsible Party;X
27X-C-ENERGY---4;C-ENERGY;C-Energy Planá, s.r.o.;;;Active;;;CZ25106481;Balance Responsible Party;X
27X-CENTRAL-EN-J;CENTRAL-EN;Central Energy, s.r.o.;;;Active;;;CZ27820114;Balance Responsible Party;X
27X-CEPS-SHP---L;CEPS-SHP;ČEPS, a.s. - MC SHIPPING OPERATION;;;Active;;;CZ25702556;Balance Responsible Party;X
27XCESNAFTASPOL6;CNS;LAMA GAS & OIL s.r.o.;;;Active;;;CZ25317911;Balance Responsible Party;X
27X-CEWA-TRADE-K;CEWA-TRADE;CEWA TRADE;;;Active;;;CZ25142348;Balance Responsible Party;X
27XCEZ-ENERGO--X;CEZ-ENERGO;CEZ Energo, s.r.o.;;;Active;;;CZ29060109;Balance Responsible Party;X
27X--CEZESCO---D;CEZ_ESCO;ČEZ ESCO;;;Active;;;CZ03592880;Balance Responsible Party;X
27X-CKENERGO---8;CKENERGO;CK Energo, s.r.o.;;;Active;;;CZ07003323;Balance Responsible Party;X
27XCMENERGETIKAJ;CMENERGETIKA;CM ENERGETIKA a.s.;;;Active;;;CZ24146218;Balance Responsible Party;X
27XCOAL-ENERGY-P;COAL-ENERGY-;Coal Energy, a.s.;;;Active;;;CZ26485079;Balance Responsible Party;X
27XCOALSER-BLNC4;COALSER-BLNC;Coal Services a.s.;;;Active;;;CZ28727932;Balance Responsible Party;X
27X-COMFORT-EN-D;COMFORT-EN;COMFORT ENERGY s.r.o.;;;Active;;;CZ28393538;Balance Responsible Party;X
27X-COMPAG-MB--2;COMPAG_MB;COMPAG MLADÁ BOLESLAV s.r.o.;;;Active;;;CZ47551984;Balance Responsible Party;X
27X-CONSULTPRO-S;CONSULTPRO;Consult Pro s.r.o.;;;Active;;;CZ28111249;Balance Responsible Party;X
27X-CONTE------L;CONTE;CONTE spol. s r.o.;;;Active;;;CZ00565342;Balance Responsible Party;X
27XCRENERGETIKAX;CRENERGETIKA;Ceska Regionalni Energetika, a.s.;;;Active;;;CZ04549295;Balance Responsible Party;X
27X-CS-TEPLO---0;CS-TEPLO;Ceske teplo s.r.o.;;;Active;;;CZ25055925;Balance Responsible Party;X
27X-CZENERGIE4UW;CZENERGIE4U;CZENERGIE4U s.r.o.;;;Active;;;CZ24234362;Balance Responsible Party;X
27XCZ-RSPENERGYQ;VEMEX-ENERGIE;VEMEX Energie a.s.;27X--VEMEX---E-7;;Active;;;CZ28903765;Balance Responsible Party;X
27XDALKIA-CR---O;VEOLIA-CR;Veolia Energie ČR, a.s.;;;Active;;;CZ45193410;Balance Responsible Party;X
27X-DIGITAL-EN-5;CZ_NANO;Nano Energies CZ s.r.o.;;;Active;;;CZ28188861;Balance Responsible Party;X
27XDIGITAL-SKY-4;DIGITAL-SKY;DIGITAL SKY s.r.o.;;;Active;;;CZ03573702;Balance Responsible Party;X
27XDORTA-INVESTQ;DORTA-INVEST-AS;DORTA INVEST AS;;;Active;;;CZ01517279;Balance Responsible Party;X
27X-D-TR-INT-SAB;D_TR_INT_SA;D. TRADING INTERNATIONAL SA;;;Active;;;CHE192534327;Balance Responsible Party;X
27X-ECH-EG01---S;ECH-EG01;Sev.en EC, a.s.;;;Active;;;CZ699003245;Balance Responsible Party;X
27X-E-DETM-----4;E-DETM;Elektrarna Detmarovice, a.s.;;;Active;;;CZ29452279;Balance Responsible Party;X
27X-----EDFT-CZQ;EDFT-CZ;EDF Trading Limited;;;Active;;;GB735547907;Balance Responsible Party;X
27XEDF-TRADING-G;EDFTRADING-OS;EDF Trading- organizacni slozka;;;Active;;;CZ26736934;Balance Responsible Party;X
27X-EEE-AS-----0;EUROPE_EASY_EN;Europe Easy Energy a.s.;;;Active;;;CZ28603001;Balance Responsible Party;X
27XEFGGREENGAS1F;EFGGREENGAS1;EFG Green gas s.r.o.;;;Active;;;CZ07956193;Balance Responsible Party;X
27X-EFT-CZ-----X;EFT-CZ;EFT Cesko a.s.;;;Active;;;CZ27894347;Balance Responsible Party;X
27X-EGD---CZ---L;EGD-CZ;EG.D, a.s.;;;Active;;;CZ28085400;Balance Responsible Party;X
27X-----EGL-CZ-X;EGL-CZ;EGL Česká Republika s.r.o.;;;Active;;;CZ27400361;Balance Responsible Party;X
27X-EGL-OS-----I;EGL-AG-OS;EGL AG, o. s.;12XEGL-H-------0;;Active;;;CZ24683515;Balance Responsible Party;X
27XELEC-DEU-CZ1K;ELEC-DEU-CZ1;ELECTRA Deutschland GmbH, org. slozka;;;Active;;;CZ28210352;Balance Responsible Party;X
27XELECTRABELCRJ;ELECTRABELCR;Electrabel, organizacni slozka;11XELECTRABEL--Z;;Active;;;CZ25987046;Balance Responsible Party;X
27X-ELGAS-CZ---C;ELGAS-CZ;ELGAS Energy, s.r.o.;;;Active;;;CZ29321638;Balance Responsible Party;X
27XELYNENERGIE-6;ELYNENERGIE;ELYN ENERGIE a.s.;;;Active;;;CZ09387901;Balance Responsible Party;X
27X-EMEL-ENERGY3;EMEL-ENERGY;EMEL energy a.s.;;;Active;;;CZ28285522;Balance Responsible Party;X
27XENABOHEMIA--E;ENABOHEMIA;Energy Alliance Bohemia s.r.o.;;;Active;;;CZ27713814;Balance Responsible Party;X
27X-ENA-CZ-----O;ENA-CZ;ENAVEROLE s.r.o.;;;Active;;;CZ24844250;Balance Responsible Party;X
27XENEBRA------B;ENEBRA;ENECOM, s.r.o.;11XENECOM------1;;Active;;;SK2021774700;Balance Responsible Party;X
27XENECOM------6;ENECOM------;ENECOM, s.r.o.;;;Active;;;CZ64583376;Balance Responsible Party;X
27XENEKA-OBCHOD8;ENEKA-OBCHOD;Eneka-obchod s.r.o.;;;Active;;;CZ08600929;Balance Responsible Party;X
27X-ENENAPRIMO-G;ENERGNAPRIMO;Energie napřímo s.r.o.;;;Active;;;CZ07424183;Balance Responsible Party;X
27X-ENEPA-TRADEQ;ENEPA-TRADE;Enepa Trade s.r.o.;;;Active;;;CZ24133990;Balance Responsible Party;X
27X-ENERGANA---9;ENERGANA;Enargana s.r.o.;;;Active;;;CZ24269841;Balance Responsible Party;X
27X-ENERGEON-CZL;ENERGEON-CZ;ENERGEON CZ, s.r.o.;;;Active;;;NA3;Balance Responsible Party;X
27X-ENERGEON---L;ENERGEON;ENERGEON CZ, s.r.o.;;;Active;;;CZ27546993;Balance Responsible Party;X
27X-ENERGIE-DOMX;ENERGIE-DOM;Energie Domova s.r.o.;;;Active;;;CZ01917021;Balance Responsible Party;X
27XENERGIE-HOL-6;ENERGIE-HOL;Energie2 Holding SE;;;Active;;;CZ29145031;Balance Responsible Party;X
27XENERGIE-MET-Y;ENERGIE_MET;Energie MET s.r.o.;;;Active;;;CZ07512376;Balance Responsible Party;X
27XENERGOBRIDGEK;ENERGOBRIDGE;Energobridge, s.r.o.;;;Active;;;CZ02857782;Balance Responsible Party;X
27X-ENERGOLAR--X;ENERGOLAR-CZ;ENERGO LaR s.r.o.;;;Active;;;CZ25253191;Balance Responsible Party;X
27X-ENERGO-PB--6;ENERGO_PRIBRAM;Energo Příbram, s.r.o.;;;Active;;;CZ699006271;Balance Responsible Party;X
27X-ENERGOREAL-G;ENERGOREAL;ENERGOREAL, s.r.o.;;;Active;;;CZ28231198;Balance Responsible Party;X
27X-ENERGOTRANSN;ENERGOTRANS_EGT;Energotrans a.s.;;;Active;;;CZ47115726;Balance Responsible Party;X
27X-ENERGOVR---0;ENERGOVR;ENERGOVR s.r.o.;;;Active;;;cz06629164;Balance Responsible Party;X
27X-ENERGYBEES-5;ENERGYBEES;ENERGY BEES a.s.;;;Active;;;CZ24176061;Balance Responsible Party;X
27XENERGY-UL-CZH;ENERGY-UL-CZ;ENERGY Usti nad Labem, a.s.;;;Active;;;CZ25540971;Balance Responsible Party;X
27X-ENERKATE---W;ENERKATE;ENERKATE s.r.o.;;;Active;;;cz06574742;Balance Responsible Party;X
27X-ENERSPOTAS-K;ENERSPOTAS;EnerSpot a.s.;;;Active;;;CZ17772770;Balance Responsible Party;X
27X-ENEXT-SRO--9;ENEXT_CZ;Enext s.r.o.;;;Active;;;CZ03216616;Balance Responsible Party,Balancing Service Provider;X
27XENIXCOMMODITO;ENIXCOMMODIT;ENIX COMMODITIES s.r.o.;;;Active;;;CZ28470257;Balance Responsible Party;X
27XEN-LIDOVA---7;EN-LIDOVA;Lidová energie s.r.o.;;;Active;;;CZ05725615;Balance Responsible Party;X
27XEN-NADOMA---2;EN-NADOMA;Energie na doma s.r.o.;;;Active;;;CZ05577411;Balance Responsible Party;X
27XENTRADE--CZE1;ATEL-CZ;Atel Ceská republika s.r.o.;;;Active;;;CZ26468026;Balance Responsible Party;X
27X-ENTRI-AS---J;ENTRI;Entri a.s.;;;Active;;;CZ09006010;Balance Responsible Party;X
27XEN-TR-SERV--4;EN-TR-SERV;Energy Trading Services s.r.o.;;;Active;;;CZ03399729;Balance Responsible Party;X
27X-ENWOX-EN---8;ENWOX-ENERGY;ENWOX ENERGY s.r.o.;;;Active;;;CZ02639564;Balance Responsible Party;X
27X-EN-ZIVOT---8;EN-ZIVOT;Energie pro zivot s.r.o.;;;Active;;;CZ24789950;Balance Responsible Party;X
27XEON-ENERGIE-Z;EON-EN-CZ;E.ON Energie, a.s.;;;Active;;;CZ26078201;Balance Responsible Party;X
27XEON-H-CZ----2;EON-H-CZ;E.ON Energy Trading AG, organizacni slozka;;;Active;;;CZ27121399;Balance Responsible Party;X
27X-EOP--------Y;EOP-CZ;ElektrĂˇrny Opatovice, a.s.;;;Active;;;CZ28800621;Balance Responsible Party;X
27X-EP-COMMO-CHM;EPCSWISS;EP Commodities, a.s., Prag, Zweigniederlassung Zug;27X-EP-COMMO---N;;Active;;;CHE135393491;Balance Responsible Party;X
27X-EP-COMMO---N;EP-COMMO;EP Commodities, a.s.;;;Active;;;CZ03437680;Balance Responsible Party;X
27X-EP-COMM--UKD;EPCUK;EP Commodities a.s. London Branch;27X-EP-COMMO---N;;Active;;;GB421058631;Balance Responsible Party;X
27X-EPET-------B;EPET;EP ENERGY TRADING, a.s.;;;Active;;;CZ27386643;Balance Responsible Party;X
27X-E-POCERADY15;E-POCERADY;Elektrárna Počerady;;;Active;;;CZ24288110;Balance Responsible Party;X
27X-ERSTE-CZ---Q;ERSTE-CZ;Erste Energy Services, a.s.;;;Active;;;CZ24256692;Balance Responsible Party;X
27X-ESON-------6;ESON;ESON, s.r.o.;;;Active;;;CZ47308214;Balance Responsible Party;X
27XETC-CZ------G;EIFLEXI_ETC;EIFlexi, s. r. o.;;;Active;;;CZ27678849;Balance Responsible Party;X
27X-ET-ENERGIE-P;ET-ENERGIE;e&t Energie Handelsgesellschaft m.B.H., organizacni slozka;;;Active;;;CZ27648141;Balance Responsible Party;X
27X-ETIAS------E;ETI;Elektrárna Tisová, a.s.;;;Active;;;CZ29160189;Balance Responsible Party;X
27X-EUROCOM-CZ-Y;EUROCOM;Europe Commodities s.r.o.;;;Active;;;CZ09980172;Balance Responsible Party;X
27X-EURO-GAS---M;EURO-GAS;EURO GAS Holding, a.s.;;;Active;;;CZ01850181;Balance Responsible Party;X
27XEUROWATT-COM8;EUROWATT-COM;EUROWATT-COMMERCE, s.r.o.;;;Active;;;CZ27397661;Balance Responsible Party;X
27XEXEN-SRO----E;EXEN-SRO----;Exen s.r.o.;;;Active;;;CZ27767191;Balance Responsible Party;X
27X-EXPEN------F;EXPEN;ExpEn s.r.o.;;;Active;;;CZ05820880;Balance Responsible Party;X
27X-EZEKTRADS--Y;EZEKTRADS;Ezektra DS s.r.o.;;;Active;;;cz28651111;Balance Responsible Party;X
27X-EZE--------N;EZE;Ekologicke Zdroje Energie s.r.o.;;;Active;;;CZ27730298;Balance Responsible Party;X
27X-FABLER-----O;FABLER;FABLER s.r.o.;;;Active;;;CZ24749150;Balance Responsible Party;X
27XFEROVA-ENERG1;FEROVA-ENERG;Férová Energie, s.r.o.;27X-CONTE------L;;Active;;;CZ06500340;Balance Responsible Party;X
27X-FILM-REAL--A;FILM-REAL;Film real s.r.o.;;;Active;;;CZ26274159;Balance Responsible Party;X
27X-FLEXI24SRO-R;FLEXI24;Flexi24 s.r.o.;;;Active;;;CZ17539927;Balance Responsible Party;X
27X-FLEX-POWER-W;GULANS-ENERGY;GULANS ENERGY s.r.o.;;;Active;;;CZ02894254;Balance Responsible Party;X
27X-FONERGY----K;FONERGY;FONERGY s.r.o.;;;Active;;;CZ29308607;Balance Responsible Party;X
27XFORUMLIBERECZ;FORUMLIBEREC;Forum Liberec, s.r.o.;;;Active;;;CZ27643191;Balance Responsible Party;X
27X--FUTURUM---P;FUTURUM;MB Futurum HK, s.r.o.;;;Active;;;CZ04575342;Balance Responsible Party;X
27XG-3E--------1;EEE-GAS;Europe Easy Energy a.s.;;;Active;;;CZ28603001;Balance Responsible Party;X
27XG-ACTHERM-CV1;ACTHERM-CV;ACTHERM, spol. s r.o.;;;Active;;;CZ48024091;Balance Responsible Party;X
27XG-AGCZ------H;AGCZ;Alpiq Generation (CZ) s.r.o.;;;Active;;;CZ26735865;Balance Responsible Party;X
27XG-AMO-CZ1---5;AMO-CZ1;ArcelorMittal Ostrava a.s.;;;Active;;;CZ45193258;Balance Responsible Party;X
27X-GAS-B-GROUPW;GAS-B-GROUP;GAS BUSINESS GROUP s.r.o.;;;Active;;;CZ28225732;Balance Responsible Party;X
27X-GASCORP-CZ-8;GASCORP;GasCorp a.s.;;;Active;;;CZ27484122;Balance Responsible Party;X
27XG-SCP-NET-CZT;G-SCP-NET;SCP Net, s.r.o.;;;Active;;;CZ27295567;Balance Responsible Party;X
27XG-BEE-CZ----Q;BEE-CZ;Bohemia Energy entity, s.r.o.;;;Active;;;CZ27386732;Balance Responsible Party;X
27XG-CE-AS-----I;CE-AS;Ceska energie, a.s.;;;Active;;;CZ25596080;Balance Responsible Party;X
27XG-CEC-JIH---X;CEC-JIH-G;Ceske Energeticke Centrum Jih s.r.o.;;;Active;;;CZ28245245;Balance Responsible Party;X
27XG-CENTROPOL-P;CENTROPOL-CZ;CENTROPOL ENERGY, a.s.;;;Active;;;CZ25458302;Balance Responsible Party;X
27XG-CEP-AS----9;CEP-AS;Ceska plynarenska, a.s.;;;Active;;;CZ27645282;Balance Responsible Party;X
27XG-CEZ-PRODEJZ;CEZ-PRODEJ-CZ;ÄŚEZ Prodej, s.r.o.;;;Active;;;CZ27232433;Balance Responsible Party;X
27XG-CME-GAS---N;CME-GAS-CZ;ÄŚeskomoravskĂˇ energetickĂˇ, a.s.;27XLUMIUS-GAS--B;;Active;;;CZ26442736;Balance Responsible Party;X
27XG-CORASTASROW;CORASTASRO;CORASTA, s.r.o.;;;Active;;;CZ29001871;Balance Responsible Party;X
27X-G-EBOHEMIA-H;EBOHEMIA;Energie Bohemia, a. s.;;;Active;;;CZ25129163;Balance Responsible Party;X
27XG-ELECTRABEL0;ELECTRABEL-CZ;Electrabel, org. slozka;;;Active;;;CZ25987046;Balance Responsible Party;X
27X-GENERAL-EN-W;GENERAL-EN;General Energy a.s.;;;Active;;;CZ06935427;Balance Responsible Party;X
27XG-ENERG-CHRO3;ENERG-CHRO;Energetika Chropyne, a.s.;;;Active;;;CZ25517074;Balance Responsible Party;X
27XG-ENERGOKD-1X;ENERGO_KD_G1;ENERGO KD s.r.o.;;;Active;;;CZ48951412;Balance Responsible Party;X
27XG-ENERGOKD-2V;ENERGO_KD_2G;ENERGO KD s.r.o.;;;Active;;;CZ48651412;Balance Responsible Party;X
27XG-ENGY-GAS--9;ENGY-GAS;ENGY, s.r.o.;;;Active;;;CZ24798282;Balance Responsible Party;X
27XG-ENRA------5;ENRA;ENRA SERVICES s.r.o.;;;Active;;;CZ28626532;Balance Responsible Party;X
27XGEON-ENERGIEB;EON_ENERGIE;E.ON Energie, a. s.;;;Active;;;CZ26078201;Balance Responsible Party;X
27X-GET--------6;GET-CZ;Gas Energy Trading a.s.;;;Active;;;CZ24135712;Balance Responsible Party;X
27XGGDF-SUEZ-PPC;ENGIE-EM-CZ;ENGIE Energy Management CZ;;;Active;;;CZ28486510;Resource Provider;X
27XG---GST-----7;GST-CZ;GDF SUEZ Trading;17X100A100R0128W;;Active;;;FR15437982937;Balance Responsible Party;X
27XG-JCP-----CZI;G-JCP-----CZ;Jihoceska plynarenska, a.s.;;;Active;;;CZ60827807;Balance Responsible Party;X
27XG-JCP-TRD-CZE;G-JCP-TRD-CZ;Jihoceska plynarenska, a.s.;;;Active;;;CZ60827807;Balance Responsible Party;X
27XG-JMP-NET-CZS;G-JMP-NET;JMP Net, s.r.o.;;;Active;;;CZ27689841;Balance Responsible Party;X
27XG-KORLEAINV-C;KORLEAINVEST;KORLEA INVEST a.s., organizacni slozka;;;Active;;;CZ27138674;Balance Responsible Party;X
27XG-KRITRADINGH;KRIMT-CZ;KRI Marketing and Trading SA;;;Active;;;PL78118616;Balance Responsible Party;X
27XGLAMA-INVESTL;LAMA-INVEST;LAMA INVESTMENTS a. s.;;;Active;;;CZ28262026;Balance Responsible Party;X
27XG-LDSCEZES--9;G-LDSCEZES;CEZ Energeticke sluzby, s. r. o.;;;Active;;;CZ27804721;Balance Responsible Party;X
27XG-LDSEVI----J;G-LDSEVI;Energetika Vitkovice, a.s.;;;Active;;;CZ25854712;Balance Responsible Party;X
27XGLUMENENERGYU;LUMEN-ENERGY2;Lumen Energy a.s.;;;Active;;;CZ26090660;Resource Provider;X
27XG-METALVIS--O;METALVIS;MATALVIS, s.r.o.;;;Active;;;CZ48911101;Balance Responsible Party;X
27XG-MINERAL---6;MINERAL;MINERAL spol. s.r.o.;;;Active;;;CZ18953093;Balance Responsible Party;X
27XG-MNDGS-CZ--R;MNDGS-CZ;MND Energy Storage a.s.;27XMND---------8;;Active;;;CZ27732894;Balance Responsible Party;X
27X-GNCH-SE-CZ-H;GNCH;Great North Canadian Holding SE;;;Active;;;CZ06162941;Balance Responsible Party,Resource Provider;X
27XGNEWCO-ENERG2;NEWCO-ENERG-CZ2;NewCo Energie, s.r.o.;;;Active;;;CZ28911351;Balance Responsible Party;X
27XG-OPTIMUMTR-F;OPTIMUMTR-CZ1;Optimum Trading, s.r.o.;;;Active;;;CZ29036372;Balance Responsible Party;X
27XGOTE-CZ-GAS-R;OTE-CZ-GAS;OperĂˇtor trhu s elektĹ™inou, a.s.;;;Active;;;CZ26463318;Market Operator;X
27XG-PGP-TRD-CZJ;G-PGP-TRD-CZ;Pragoplyn a.s.;;;Active;;;CZ27933318;Balance Responsible Party;X
27XG-PPC-TRD-CZ9;G-PPC-TRD-CZ;Prazska plynarenska, a.s.;;;Active;;;CZ60193492;Balance Responsible Party;X
27XG-PPD-DSO-CZE;G-PPD-DSO-CZ;Prazska plynarenska Distribuce, a.s.;;;Active;;;CZ27403505;Balance Responsible Party;X
27XG-PSPTSL----V;PSPTSL;PSP Technicke sluzby a.s.;;;Active;;;CZ47677937;Balance Responsible Party;X
27XG-QUANTUM-ASR;QUANTUM-AS;QUANTUM, a.s.;;;Active;;;CZ25307762;Balance Responsible Party;X
27XG-RTN-TSO-CZ9;G-RTN-TSO-CZ;Net4Gas, s.r.o.;;;Active;;;CZ27260364;System Operator;X
27XG-RWE-ENG-CZD;G-RWE-ENG-CZ;innogy Energie s.r.o.;;;Active;;;CZ49903209;Balance Responsible Party;X
27XG-RWE-EST-CZT;G-RWE-EST-CZ;SeveroÄŤeskĂˇ plynĂˇrenskĂˇ, a.s.;27XG-RWE-SCP-CZA;;Active;;;CZ49903209;Resource Provider;X
27XG-RWE-EZC-CZZ;G-RWE-EZC-CZ;SeveroÄŤeskĂˇ plynĂˇrenskĂˇ, a.s.;27XG-RWE-SCP-CZA;;Active;;;CZ49903209;Resource Provider;X
27XG-RWE-GAS-STI;GAS-STORAGE-CZ;Gas Storage CZ, s.r.o.;;;Active;;;CZ27892077;Balance Responsible Party;X
27XG-RWE-JMP-CZD;G-RWE-JMP-CZ;Jihomoravska plynarenska,a.s.;;;Active;;;CZ49970607;Balance Responsible Party;X
27XG-RWE-SCP-CZA;G-RWE-SCP-CZ;Severoceska plynarenska, a.s.;;;Active;;;CZ49903209;Balance Responsible Party;X
27XG-RWE-SMP-CZO;G-RWE-SMP-CZ;Severomoravska plynarenska, a.s.;;;Active;;;CZ47675748;Balance Responsible Party;X
27XG-RWE-STP-CZJ;G-RWE-STP-CZ;Stredoceska plynarenska, a.s.;;;Active;;;CZ60193158;Balance Responsible Party;X
27X-G-RWE-TG-CZR;RWE-TG-CZ;RWE Transgas, a.s.;;;Active;;;CZ26460815;Balance Responsible Party;X
27XG-RWE-VCP-CZQ;G-RWE-VCP-CZ;Vychodoceska plynarenska, a.s.;;;Active;;;CZ60108789;Balance Responsible Party;X
27XG-RWE-ZCP-CZZ;G-RWE-ZCP-CZ;Zapadoceska plynarenska, a.s.;;;Active;;;CZ49790315;Balance Responsible Party;X
27XG-SMP-NET-CZ3;G-SMP-NET;SMP Net, s.r.o.;;;Active;;;CZ27768961;Balance Responsible Party;X
27XG-SPOLANA---C;SPOLANA;SPOLANA, a.s.;;;Active;;;CZ45147787;Balance Responsible Party;X
27XG-STP-NET-CZ7;G-STP-NET;STP Net, s.r.o.;;;Active;;;CZ27455611;Balance Responsible Party;X
27XG-TAMERO-INVH;TAMERO-INV;TAMERO INVEST s.r.o.;;;Active;;;CZ24781452;Balance Responsible Party;X
27XG-TAURON----6;TAURON-CZG;TAURON Czech Energy s.r.o.;;;Active;;;CZ28602455;Balance Responsible Party;X
27XG-TOMA------N;TOMA;TOMA,a.s.;;;Active;;;CZ18152813;Balance Responsible Party;X
27XG-TRAXELL---E;TRAXELL-CZ;TRAXELL s.r.o.;;;Active;;;CZ64357970;Balance Responsible Party;X
27XG---UET-----U;UET;United Energy Trading, a.s.;;;Active;;;CZ27386643;Balance Responsible Party;X
27XG-UNIGEO----E;UNIGEO;UNIGEO a.s.;;;Active;;;CZ45192260;Balance Responsible Party;X
27XG-VCP-NET-CZX;G-VCP-NET;VCP Net, s.r.o.;;;Active;;;CZ27495949;Balance Responsible Party;X
27XG-VNGENERGIEZ;VNG_ENERGIE;VNG Energie Czech s.r.o.;;;Active;;;CZ25027590;Balance Responsible Party;X
27XG-WINGAS-CZ-Q;WINGAS-CZ1;WINGAS GmbH;;;Active;;;DE814987657;Balance Responsible Party;X
27XGWINGAS-CZ--T;WINGAS-CZ2;WINGAS GmbH;;;Active;;;DE811249482;Resource Provider;X
27XG-XENERGIE--T;XENERGIE-CZ1;X Energie, s.r.o.;;;Active;;;CZ24817872;Balance Responsible Party;X
27XG-ZCP-NET-CZQ;G-ZCP-NET;ZCP Net, s.r.o.;;;Active;;;CZ26412527;Balance Responsible Party;X
27XG-ZVU-AS-HK-Z;ZVU-AS-HK;ZVU, a.s.;;;Active;;;CZ46504737;Balance Responsible Party;X
27X-HE-GROUP-CZI;HE-GROUP-CZ;HYPER ENERGY SE;;;Active;;;CZ24293865;Balance Responsible Party;X
27XHEXENERGYSROA;HEX-ENERGY;Hexagon Energy s.r.o.;;;Active;;;CZ17105846;Balance Responsible Party;X
27XHGN-POWER-CZ3;HGN-POWER-CZ;HGN Power CZ s.r.o.;;;Active;;;CZ11976063;Balance Responsible Party;X
27X-HOKOTA-EN--1;HOKOTA-EN;Hokota energie s.r.o.;;;Active;;;CZ09163468;Balance Responsible Party;X
