"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"08.03.2025 17:45 - 08.03.2025 18:00","2373","0"
"08.03.2025 18:00 - 08.03.2025 18:15","2549","0"
"08.03.2025 18:15 - 08.03.2025 18:30","2600","0"
"08.03.2025 18:30 - 08.03.2025 18:45","2573","0"
"08.03.2025 18:45 - 08.03.2025 19:00","2525","0"
"08.03.2025 19:00 - 08.03.2025 19:15","2570","0"
"08.03.2025 19:15 - 08.03.2025 19:30","2602","0"
"08.03.2025 19:30 - 08.03.2025 19:45","2572","0"
"08.03.2025 19:45 - 08.03.2025 20:00","2527","0"
"08.03.2025 20:00 - 08.03.2025 20:15","2389","0"
"08.03.2025 20:15 - 08.03.2025 20:30","2310","0"
"08.03.2025 20:30 - 08.03.2025 20:45","2202","0"
"08.03.2025 20:45 - 08.03.2025 21:00","2121","0"
"08.03.2025 21:00 - 08.03.2025 21:15","2003","0"
"08.03.2025 21:15 - 08.03.2025 21:30","1988","0"
"08.03.2025 21:30 - 08.03.2025 21:45","1949","0"
"08.03.2025 21:45 - 08.03.2025 22:00","1966","0"
"08.03.2025 22:00 - 08.03.2025 22:15","2018","0"
"08.03.2025 22:15 - 08.03.2025 22:30","2008","0"
"08.03.2025 22:30 - 08.03.2025 22:45","1950","0"
"08.03.2025 22:45 - 08.03.2025 23:00","1917","0"
"08.03.2025 23:00 - 08.03.2025 23:15","1991","0"
"08.03.2025 23:15 - 08.03.2025 23:30","2039","0"
"08.03.2025 23:30 - 08.03.2025 23:45","2061","0"
"08.03.2025 23:45 - 09.03.2025 00:00","1973","0"
