"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"15.03.2025 17:30 - 15.03.2025 17:45","2045","0"
"15.03.2025 17:45 - 15.03.2025 18:00","2155","0"
"15.03.2025 18:00 - 15.03.2025 18:15","2017","0"
"15.03.2025 18:15 - 15.03.2025 18:30","2020","0"
"15.03.2025 18:30 - 15.03.2025 18:45","2037","0"
"15.03.2025 18:45 - 15.03.2025 19:00","2091","0"
"15.03.2025 19:00 - 15.03.2025 19:15","2025","0"
"15.03.2025 19:15 - 15.03.2025 19:30","1985","0"
"15.03.2025 19:30 - 15.03.2025 19:45","1927","0"
"15.03.2025 19:45 - 15.03.2025 20:00","1924","0"
"15.03.2025 20:00 - 15.03.2025 20:15","1859","0"
"15.03.2025 20:15 - 15.03.2025 20:30","1779","0"
"15.03.2025 20:30 - 15.03.2025 20:45","1732","0"
"15.03.2025 20:45 - 15.03.2025 21:00","1748","0"
"15.03.2025 21:00 - 15.03.2025 21:15","1717","0"
"15.03.2025 21:15 - 15.03.2025 21:30","1755","0"
"15.03.2025 21:30 - 15.03.2025 21:45","1757","0"
"15.03.2025 21:45 - 15.03.2025 22:00","1755","0"
"15.03.2025 22:00 - 15.03.2025 22:15","1659","0"
"15.03.2025 22:15 - 15.03.2025 22:30","1598","0"
"15.03.2025 22:30 - 15.03.2025 22:45","1578","0"
"15.03.2025 22:45 - 15.03.2025 23:00","1595","0"
"15.03.2025 23:00 - 15.03.2025 23:15","1642","0"
"15.03.2025 23:15 - 15.03.2025 23:30","1646","0"
"15.03.2025 23:30 - 15.03.2025 23:45","1601","0"
"15.03.2025 23:45 - 16.03.2025 00:00","1585","0"
