"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"10.03.2025 14:15 - 10.03.2025 14:30","2515","0"
"10.03.2025 14:30 - 10.03.2025 14:45","2490","0"
"10.03.2025 14:45 - 10.03.2025 15:00","2507","0"
"10.03.2025 15:00 - 10.03.2025 15:15","2436","0"
"10.03.2025 15:15 - 10.03.2025 15:30","2535","0"
"10.03.2025 15:30 - 10.03.2025 15:45","2605","0"
"10.03.2025 15:45 - 10.03.2025 16:00","2636","0"
"10.03.2025 16:00 - 10.03.2025 16:15","2458","0"
"10.03.2025 16:15 - 10.03.2025 16:30","2431","0"
"10.03.2025 16:30 - 10.03.2025 16:45","2446","0"
"10.03.2025 16:45 - 10.03.2025 17:00","2519","0"
"10.03.2025 17:00 - 10.03.2025 17:15","2474","0"
"10.03.2025 17:15 - 10.03.2025 17:30","2459","0"
"10.03.2025 17:30 - 10.03.2025 17:45","2490","0"
"10.03.2025 17:45 - 10.03.2025 18:00","2492","0"
"10.03.2025 18:00 - 10.03.2025 18:15","2536","0"
"10.03.2025 18:15 - 10.03.2025 18:30","2516","0"
"10.03.2025 18:30 - 10.03.2025 18:45","2530","0"
"10.03.2025 18:45 - 10.03.2025 19:00","2520","0"
"10.03.2025 19:00 - 10.03.2025 19:15","2650","0"
"10.03.2025 19:15 - 10.03.2025 19:30","2624","0"
"10.03.2025 19:30 - 10.03.2025 19:45","2540","0"
"10.03.2025 19:45 - 10.03.2025 20:00","2509","0"
"10.03.2025 20:00 - 10.03.2025 20:15","2625","0"
"10.03.2025 20:15 - 10.03.2025 20:30","2639","0"
"10.03.2025 20:30 - 10.03.2025 20:45","2625","0"
"10.03.2025 20:45 - 10.03.2025 21:00","2553","0"
"10.03.2025 21:00 - 10.03.2025 21:15","2651","0"
"10.03.2025 21:15 - 10.03.2025 21:30","2721","0"
"10.03.2025 21:30 - 10.03.2025 21:45","2646","0"
"10.03.2025 21:45 - 10.03.2025 22:00","2569","0"
"10.03.2025 22:00 - 10.03.2025 22:15","2572","0"
"10.03.2025 22:15 - 10.03.2025 22:30","2563","0"
"10.03.2025 22:30 - 10.03.2025 22:45","2527","0"
"10.03.2025 22:45 - 10.03.2025 23:00","2317","0"
"10.03.2025 23:00 - 10.03.2025 23:15","2215","0"
"10.03.2025 23:15 - 10.03.2025 23:30","2217","0"
"10.03.2025 23:30 - 10.03.2025 23:45","2192","0"
"10.03.2025 23:45 - 11.03.2025 00:00","2128","0"
