"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"05.03.2025 12:00 - 05.03.2025 12:15","264","0"
"05.03.2025 12:15 - 05.03.2025 12:30","205","0"
"05.03.2025 12:30 - 05.03.2025 12:45","290","0"
"05.03.2025 12:45 - 05.03.2025 13:00","310","0"
"05.03.2025 13:00 - 05.03.2025 13:15","369","0"
"05.03.2025 13:15 - 05.03.2025 13:30","362","0"
"05.03.2025 13:30 - 05.03.2025 13:45","341","0"
"05.03.2025 13:45 - 05.03.2025 14:00","424","0"
"05.03.2025 14:00 - 05.03.2025 14:15","629","0"
"05.03.2025 14:15 - 05.03.2025 14:30","716","0"
"05.03.2025 14:30 - 05.03.2025 14:45","784","0"
"05.03.2025 14:45 - 05.03.2025 15:00","786","0"
"05.03.2025 15:00 - 05.03.2025 15:15","755","0"
"05.03.2025 15:15 - 05.03.2025 15:30","751","0"
"05.03.2025 15:30 - 05.03.2025 15:45","836","0"
"05.03.2025 15:45 - 05.03.2025 16:00","927","0"
"05.03.2025 16:00 - 05.03.2025 16:15","1027","0"
"05.03.2025 16:15 - 05.03.2025 16:30","1052","0"
"05.03.2025 16:30 - 05.03.2025 16:45","1061","0"
"05.03.2025 16:45 - 05.03.2025 17:00","1126","0"
"05.03.2025 17:00 - 05.03.2025 17:15","1245","0"
"05.03.2025 17:15 - 05.03.2025 17:30","1211","0"
"05.03.2025 17:30 - 05.03.2025 17:45","1217","0"
"05.03.2025 17:45 - 05.03.2025 18:00","1271","0"
"05.03.2025 18:00 - 05.03.2025 18:15","1311","0"
"05.03.2025 18:15 - 05.03.2025 18:30","1324","0"
"05.03.2025 18:30 - 05.03.2025 18:45","1291","0"
"05.03.2025 18:45 - 05.03.2025 19:00","1264","0"
"05.03.2025 19:00 - 05.03.2025 19:15","1255","0"
"05.03.2025 19:15 - 05.03.2025 19:30","1293","0"
"05.03.2025 19:30 - 05.03.2025 19:45","1286","0"
"05.03.2025 19:45 - 05.03.2025 20:00","1258","0"
"05.03.2025 20:00 - 05.03.2025 20:15","1188","0"
"05.03.2025 20:15 - 05.03.2025 20:30","1232","0"
"05.03.2025 20:30 - 05.03.2025 20:45","1189","0"
"05.03.2025 20:45 - 05.03.2025 21:00","1152","0"
"05.03.2025 21:00 - 05.03.2025 21:15","997","0"
"05.03.2025 21:15 - 05.03.2025 21:30","1038","0"
"05.03.2025 21:30 - 05.03.2025 21:45","1047","0"
"05.03.2025 21:45 - 05.03.2025 22:00","1016","0"
"05.03.2025 22:00 - 05.03.2025 22:15","1071","0"
"05.03.2025 22:15 - 05.03.2025 22:30","1075","0"
"05.03.2025 22:30 - 05.03.2025 22:45","1053","0"
"05.03.2025 22:45 - 05.03.2025 23:00","1011","0"
"05.03.2025 23:00 - 05.03.2025 23:15","1000","0"
"05.03.2025 23:15 - 05.03.2025 23:30","996","0"
"05.03.2025 23:30 - 05.03.2025 23:45","973","0"
"05.03.2025 23:45 - 06.03.2025 00:00","983","0"
