"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"02.03.2025 16:45 - 02.03.2025 17:00","1620","0"
"02.03.2025 17:00 - 02.03.2025 17:15","1519","0"
"02.03.2025 17:15 - 02.03.2025 17:30","1634","0"
"02.03.2025 17:30 - 02.03.2025 17:45","1658","0"
"02.03.2025 17:45 - 02.03.2025 18:00","1656","0"
"02.03.2025 18:00 - 02.03.2025 18:15","1641","0"
"02.03.2025 18:15 - 02.03.2025 18:30","1664","0"
"02.03.2025 18:30 - 02.03.2025 18:45","1602","0"
"02.03.2025 18:45 - 02.03.2025 19:00","1580","0"
"02.03.2025 19:00 - 02.03.2025 19:15","1707","0"
"02.03.2025 19:15 - 02.03.2025 19:30","1706","0"
"02.03.2025 19:30 - 02.03.2025 19:45","1709","0"
"02.03.2025 19:45 - 02.03.2025 20:00","1694","0"
"02.03.2025 20:00 - 02.03.2025 20:15","1640","0"
"02.03.2025 20:15 - 02.03.2025 20:30","1708","0"
"02.03.2025 20:30 - 02.03.2025 20:45","1718","0"
"02.03.2025 20:45 - 02.03.2025 21:00","1682","0"
"02.03.2025 21:00 - 02.03.2025 21:15","1580","0"
"02.03.2025 21:15 - 02.03.2025 21:30","1544","0"
"02.03.2025 21:30 - 02.03.2025 21:45","1498","0"
"02.03.2025 21:45 - 02.03.2025 22:00","1460","0"
"02.03.2025 22:00 - 02.03.2025 22:15","1425","0"
"02.03.2025 22:15 - 02.03.2025 22:30","1421","0"
"02.03.2025 22:30 - 02.03.2025 22:45","1419","0"
"02.03.2025 22:45 - 02.03.2025 23:00","1398","0"
"02.03.2025 23:00 - 02.03.2025 23:15","1453","0"
"02.03.2025 23:15 - 02.03.2025 23:30","1466","0"
"02.03.2025 23:30 - 02.03.2025 23:45","1473","0"
"02.03.2025 23:45 - 03.03.2025 00:00","1459","0"
