"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"03.03.2025 10:45 - 03.03.2025 11:00","1266","0"
"03.03.2025 11:00 - 03.03.2025 11:15","941","0"
"03.03.2025 11:15 - 03.03.2025 11:30","920","0"
"03.03.2025 11:30 - 03.03.2025 11:45","918","0"
"03.03.2025 11:45 - 03.03.2025 12:00","832","0"
"03.03.2025 12:00 - 03.03.2025 12:15","572","0"
"03.03.2025 12:15 - 03.03.2025 12:30","527","0"
"03.03.2025 12:30 - 03.03.2025 12:45","475","0"
"03.03.2025 12:45 - 03.03.2025 13:00","441","0"
"03.03.2025 13:00 - 03.03.2025 13:15","689","0"
"03.03.2025 13:15 - 03.03.2025 13:30","710","0"
"03.03.2025 13:30 - 03.03.2025 13:45","690","0"
"03.03.2025 13:45 - 03.03.2025 14:00","675","0"
"03.03.2025 14:00 - 03.03.2025 14:15","1005","0"
"03.03.2025 14:15 - 03.03.2025 14:30","1140","0"
"03.03.2025 14:30 - 03.03.2025 14:45","1142","0"
"03.03.2025 14:45 - 03.03.2025 15:00","1150","0"
"03.03.2025 15:00 - 03.03.2025 15:15","1520","0"
"03.03.2025 15:15 - 03.03.2025 15:30","1551","0"
"03.03.2025 15:30 - 03.03.2025 15:45","1535","0"
"03.03.2025 15:45 - 03.03.2025 16:00","1509","0"
"03.03.2025 16:00 - 03.03.2025 16:15","1727","0"
"03.03.2025 16:15 - 03.03.2025 16:30","1775","0"
"03.03.2025 16:30 - 03.03.2025 16:45","1820","0"
"03.03.2025 16:45 - 03.03.2025 17:00","1829","0"
"03.03.2025 17:00 - 03.03.2025 17:15","1804","0"
"03.03.2025 17:15 - 03.03.2025 17:30","1862","0"
"03.03.2025 17:30 - 03.03.2025 17:45","1939","0"
"03.03.2025 17:45 - 03.03.2025 18:00","1994","0"
"03.03.2025 18:00 - 03.03.2025 18:15","1987","0"
"03.03.2025 18:15 - 03.03.2025 18:30","1969","0"
"03.03.2025 18:30 - 03.03.2025 18:45","1985","0"
"03.03.2025 18:45 - 03.03.2025 19:00","1896","0"
"03.03.2025 19:00 - 03.03.2025 19:15","1859","0"
"03.03.2025 19:15 - 03.03.2025 19:30","1823","0"
"03.03.2025 19:30 - 03.03.2025 19:45","1796","0"
"03.03.2025 19:45 - 03.03.2025 20:00","1740","0"
"03.03.2025 20:00 - 03.03.2025 20:15","1723","0"
"03.03.2025 20:15 - 03.03.2025 20:30","1724","0"
"03.03.2025 20:30 - 03.03.2025 20:45","1681","0"
"03.03.2025 20:45 - 03.03.2025 21:00","1666","0"
"03.03.2025 21:00 - 03.03.2025 21:15","1757","0"
"03.03.2025 21:15 - 03.03.2025 21:30","1805","0"
"03.03.2025 21:30 - 03.03.2025 21:45","1775","0"
"03.03.2025 21:45 - 03.03.2025 22:00","1769","0"
"03.03.2025 22:00 - 03.03.2025 22:15","1794","0"
"03.03.2025 22:15 - 03.03.2025 22:30","1755","0"
"03.03.2025 22:30 - 03.03.2025 22:45","1655","0"
"03.03.2025 22:45 - 03.03.2025 23:00","1482","0"
"03.03.2025 23:00 - 03.03.2025 23:15","1458","0"
"03.03.2025 23:15 - 03.03.2025 23:30","1431","0"
"03.03.2025 23:30 - 03.03.2025 23:45","1388","0"
"03.03.2025 23:45 - 04.03.2025 00:00","1263","0"
