"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"04.03.2025 21:00 - 04.03.2025 21:15","0","1270"
"04.03.2025 21:15 - 04.03.2025 21:30","0","1226"
"04.03.2025 21:30 - 04.03.2025 21:45","0","1242"
"04.03.2025 21:45 - 04.03.2025 22:00","0","1150"
"04.03.2025 22:00 - 04.03.2025 22:15","0","1181"
"04.03.2025 22:15 - 04.03.2025 22:30","0","1204"
"04.03.2025 22:30 - 04.03.2025 22:45","0","1172"
"04.03.2025 22:45 - 04.03.2025 23:00","0","1116"
"04.03.2025 23:00 - 04.03.2025 23:15","0","1172"
"04.03.2025 23:15 - 04.03.2025 23:30","0","1206"
"04.03.2025 23:30 - 04.03.2025 23:45","0","1201"
"04.03.2025 23:45 - 05.03.2025 00:00","0","1141"
