"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"07.03.2025 20:45 - 07.03.2025 21:00","1574","0"
"07.03.2025 21:00 - 07.03.2025 21:15","1651","0"
"07.03.2025 21:15 - 07.03.2025 21:30","1654","0"
"07.03.2025 21:30 - 07.03.2025 21:45","1622","0"
"07.03.2025 21:45 - 07.03.2025 22:00","1558","0"
"07.03.2025 22:00 - 07.03.2025 22:15","1528","0"
"07.03.2025 22:15 - 07.03.2025 22:30","1490","0"
"07.03.2025 22:30 - 07.03.2025 22:45","1410","0"
"07.03.2025 22:45 - 07.03.2025 23:00","1358","0"
"07.03.2025 23:00 - 07.03.2025 23:15","1457","0"
"07.03.2025 23:15 - 07.03.2025 23:30","1520","0"
"07.03.2025 23:30 - 07.03.2025 23:45","1420","0"
"07.03.2025 23:45 - 08.03.2025 00:00","1406","0"
