"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"14.03.2025 16:45 - 14.03.2025 17:00","2966","0"
"14.03.2025 17:00 - 14.03.2025 17:15","2752","0"
"14.03.2025 17:15 - 14.03.2025 17:30","2694","0"
"14.03.2025 17:30 - 14.03.2025 17:45","2840","0"
"14.03.2025 17:45 - 14.03.2025 18:00","2946","0"
"14.03.2025 18:00 - 14.03.2025 18:15","2959","0"
"14.03.2025 18:15 - 14.03.2025 18:30","2921","0"
"14.03.2025 18:30 - 14.03.2025 18:45","2887","0"
"14.03.2025 18:45 - 14.03.2025 19:00","2900","0"
"14.03.2025 19:00 - 14.03.2025 19:15","2963","0"
"14.03.2025 19:15 - 14.03.2025 19:30","2979","0"
"14.03.2025 19:30 - 14.03.2025 19:45","2892","0"
"14.03.2025 19:45 - 14.03.2025 20:00","2842","0"
"14.03.2025 20:00 - 14.03.2025 20:15","2931","0"
"14.03.2025 20:15 - 14.03.2025 20:30","2874","0"
"14.03.2025 20:30 - 14.03.2025 20:45","2826","0"
"14.03.2025 20:45 - 14.03.2025 21:00","2846","0"
"14.03.2025 21:00 - 14.03.2025 21:15","2759","0"
"14.03.2025 21:15 - 14.03.2025 21:30","2692","0"
"14.03.2025 21:30 - 14.03.2025 21:45","2720","0"
"14.03.2025 21:45 - 14.03.2025 22:00","2749","0"
"14.03.2025 22:00 - 14.03.2025 22:15","2814","0"
"14.03.2025 22:15 - 14.03.2025 22:30","2795","0"
"14.03.2025 22:30 - 14.03.2025 22:45","2719","0"
"14.03.2025 22:45 - 14.03.2025 23:00","2718","0"
"14.03.2025 23:00 - 14.03.2025 23:15","2849","0"
"14.03.2025 23:15 - 14.03.2025 23:30","2858","0"
"14.03.2025 23:30 - 14.03.2025 23:45","2889","0"
"14.03.2025 23:45 - 15.03.2025 00:00","2876","0"
