"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"21.03.2025 11:45 - 21.03.2025 12:00","635","0"
"21.03.2025 12:00 - 21.03.2025 12:15","540","0"
"21.03.2025 12:15 - 21.03.2025 12:30","524","0"
"21.03.2025 12:30 - 21.03.2025 12:45","542","0"
"21.03.2025 12:45 - 21.03.2025 13:00","505","0"
"21.03.2025 13:00 - 21.03.2025 13:15","339","0"
"21.03.2025 13:15 - 21.03.2025 13:30","304","0"
"21.03.2025 13:30 - 21.03.2025 13:45","381","0"
"21.03.2025 13:45 - 21.03.2025 14:00","357","0"
"21.03.2025 14:00 - 21.03.2025 14:15","397","0"
"21.03.2025 14:15 - 21.03.2025 14:30","314","0"
"21.03.2025 14:30 - 21.03.2025 14:45","339","0"
"21.03.2025 14:45 - 21.03.2025 15:00","313","0"
"21.03.2025 15:00 - 21.03.2025 15:15","238","0"
"21.03.2025 15:15 - 21.03.2025 15:30","265","0"
"21.03.2025 15:30 - 21.03.2025 15:45","341","0"
"21.03.2025 15:45 - 21.03.2025 16:00","654","0"
"21.03.2025 16:00 - 21.03.2025 16:15","1046","0"
"21.03.2025 16:15 - 21.03.2025 16:30","1180","0"
"21.03.2025 16:30 - 21.03.2025 16:45","1342","0"
"21.03.2025 16:45 - 21.03.2025 17:00","1470","0"
"21.03.2025 17:00 - 21.03.2025 17:15","1543","0"
"21.03.2025 17:15 - 21.03.2025 17:30","1589","0"
"21.03.2025 17:30 - 21.03.2025 17:45","1728","0"
"21.03.2025 17:45 - 21.03.2025 18:00","1694","0"
"21.03.2025 18:00 - 21.03.2025 18:15","1771","0"
"21.03.2025 18:15 - 21.03.2025 18:30","1766","0"
"21.03.2025 18:30 - 21.03.2025 18:45","1722","0"
"21.03.2025 18:45 - 21.03.2025 19:00","1679","0"
"21.03.2025 19:00 - 21.03.2025 19:15","1832","0"
"21.03.2025 19:15 - 21.03.2025 19:30","1882","0"
"21.03.2025 19:30 - 21.03.2025 19:45","1835","0"
"21.03.2025 19:45 - 21.03.2025 20:00","1772","0"
"21.03.2025 20:00 - 21.03.2025 20:15","1661","0"
"21.03.2025 20:15 - 21.03.2025 20:30","1576","0"
"21.03.2025 20:30 - 21.03.2025 20:45","1327","0"
"21.03.2025 20:45 - 21.03.2025 21:00","1058","0"
"21.03.2025 21:00 - 21.03.2025 21:15","890","0"
"21.03.2025 21:15 - 21.03.2025 21:30","797","0"
"21.03.2025 21:30 - 21.03.2025 21:45","781","0"
"21.03.2025 21:45 - 21.03.2025 22:00","718","0"
"21.03.2025 22:00 - 21.03.2025 22:15","605","0"
"21.03.2025 22:15 - 21.03.2025 22:30","501","0"
"21.03.2025 22:30 - 21.03.2025 22:45","424","0"
"21.03.2025 22:45 - 21.03.2025 23:00","457","0"
"21.03.2025 23:00 - 21.03.2025 23:15","428","0"
"21.03.2025 23:15 - 21.03.2025 23:30","307","0"
"21.03.2025 23:30 - 21.03.2025 23:45","249","0"
"21.03.2025 23:45 - 22.03.2025 00:00","302","0"
