"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"04.03.2025 21:30 - 04.03.2025 21:45","1039","0"
"04.03.2025 21:45 - 04.03.2025 22:00","1078","0"
"04.03.2025 22:00 - 04.03.2025 22:15","1340","0"
"04.03.2025 22:15 - 04.03.2025 22:30","1247","0"
"04.03.2025 22:30 - 04.03.2025 22:45","1220","0"
"04.03.2025 22:45 - 04.03.2025 23:00","1058","0"
"04.03.2025 23:00 - 04.03.2025 23:15","1053","0"
"04.03.2025 23:15 - 04.03.2025 23:30","1043","0"
"04.03.2025 23:30 - 04.03.2025 23:45","991","0"
"04.03.2025 23:45 - 05.03.2025 00:00","844","0"
