"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"09.03.2025 10:00 - 09.03.2025 10:15","341","0"
"09.03.2025 10:15 - 09.03.2025 10:30","352","0"
"09.03.2025 10:30 - 09.03.2025 10:45","336","0"
"09.03.2025 10:45 - 09.03.2025 11:00","314","0"
"09.03.2025 11:00 - 09.03.2025 11:15","330","0"
"09.03.2025 11:15 - 09.03.2025 11:30","322","0"
"09.03.2025 11:30 - 09.03.2025 11:45","305","0"
"09.03.2025 11:45 - 09.03.2025 12:00","286","0"
"09.03.2025 12:00 - 09.03.2025 12:15","297","0"
"09.03.2025 12:15 - 09.03.2025 12:30","298","0"
"09.03.2025 12:30 - 09.03.2025 12:45","282","0"
"09.03.2025 12:45 - 09.03.2025 13:00","277","0"
"09.03.2025 13:00 - 09.03.2025 13:15","294","0"
"09.03.2025 13:15 - 09.03.2025 13:30","290","0"
"09.03.2025 13:30 - 09.03.2025 13:45","313","0"
"09.03.2025 13:45 - 09.03.2025 14:00","319","0"
"09.03.2025 14:00 - 09.03.2025 14:15","331","0"
"09.03.2025 14:15 - 09.03.2025 14:30","330","0"
"09.03.2025 14:30 - 09.03.2025 14:45","339","0"
"09.03.2025 14:45 - 09.03.2025 15:00","327","0"
"09.03.2025 15:00 - 09.03.2025 15:15","303","0"
"09.03.2025 15:15 - 09.03.2025 15:30","262","0"
"09.03.2025 15:30 - 09.03.2025 15:45","290","0"
"09.03.2025 15:45 - 09.03.2025 16:00","308","0"
"09.03.2025 16:00 - 09.03.2025 16:15","292","0"
"09.03.2025 16:15 - 09.03.2025 16:30","289","0"
"09.03.2025 16:30 - 09.03.2025 16:45","302","0"
"09.03.2025 16:45 - 09.03.2025 17:00","272","0"
"09.03.2025 17:00 - 09.03.2025 17:15","299","0"
"09.03.2025 17:15 - 09.03.2025 17:30","314","0"
"09.03.2025 17:30 - 09.03.2025 17:45","313","0"
"09.03.2025 17:45 - 09.03.2025 18:00","313","0"
"09.03.2025 18:00 - 09.03.2025 18:15","304","0"
"09.03.2025 18:15 - 09.03.2025 18:30","307","0"
"09.03.2025 18:30 - 09.03.2025 18:45","308","0"
"09.03.2025 18:45 - 09.03.2025 19:00","316","0"
"09.03.2025 19:00 - 09.03.2025 19:15","316","0"
"09.03.2025 19:15 - 09.03.2025 19:30","319","0"
"09.03.2025 19:30 - 09.03.2025 19:45","312","0"
"09.03.2025 19:45 - 09.03.2025 20:00","314","0"
"09.03.2025 20:00 - 09.03.2025 20:15","355","0"
"09.03.2025 20:15 - 09.03.2025 20:30","345","0"
"09.03.2025 20:30 - 09.03.2025 20:45","315","0"
"09.03.2025 20:45 - 09.03.2025 21:00","317","0"
"09.03.2025 21:00 - 09.03.2025 21:15","314","0"
"09.03.2025 21:15 - 09.03.2025 21:30","306","0"
"09.03.2025 21:30 - 09.03.2025 21:45","334","0"
"09.03.2025 21:45 - 09.03.2025 22:00","341","0"
"09.03.2025 22:00 - 09.03.2025 22:15","339","0"
"09.03.2025 22:15 - 09.03.2025 22:30","306","0"
"09.03.2025 22:30 - 09.03.2025 22:45","280","0"
"09.03.2025 22:45 - 09.03.2025 23:00","290","0"
"09.03.2025 23:00 - 09.03.2025 23:15","324","0"
"09.03.2025 23:15 - 09.03.2025 23:30","310","0"
"09.03.2025 23:30 - 09.03.2025 23:45","321","0"
"09.03.2025 23:45 - 10.03.2025 00:00","329","0"
