"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"29.03.2025 10:15 - 29.03.2025 10:30","1061","0"
"29.03.2025 10:30 - 29.03.2025 10:45","944","0"
"29.03.2025 10:45 - 29.03.2025 11:00","818","0"
"29.03.2025 11:00 - 29.03.2025 11:15","846","0"
"29.03.2025 11:15 - 29.03.2025 11:30","915","0"
"29.03.2025 11:30 - 29.03.2025 11:45","992","0"
"29.03.2025 11:45 - 29.03.2025 12:00","959","0"
"29.03.2025 12:00 - 29.03.2025 12:15","893","0"
"29.03.2025 12:15 - 29.03.2025 12:30","837","0"
"29.03.2025 12:30 - 29.03.2025 12:45","778","0"
"29.03.2025 12:45 - 29.03.2025 13:00","717","0"
"29.03.2025 13:00 - 29.03.2025 13:15","547","0"
"29.03.2025 13:15 - 29.03.2025 13:30","450","0"
"29.03.2025 13:30 - 29.03.2025 13:45","426","0"
"29.03.2025 13:45 - 29.03.2025 14:00","407","0"
"29.03.2025 14:00 - 29.03.2025 14:15","374","0"
"29.03.2025 14:15 - 29.03.2025 14:30","446","0"
"29.03.2025 14:30 - 29.03.2025 14:45","414","0"
"29.03.2025 14:45 - 29.03.2025 15:00","450","0"
"29.03.2025 15:00 - 29.03.2025 15:15","495","0"
"29.03.2025 15:15 - 29.03.2025 15:30","511","0"
"29.03.2025 15:30 - 29.03.2025 15:45","646","0"
"29.03.2025 15:45 - 29.03.2025 16:00","806","0"
"29.03.2025 16:00 - 29.03.2025 16:15","972","0"
"29.03.2025 16:15 - 29.03.2025 16:30","1138","0"
"29.03.2025 16:30 - 29.03.2025 16:45","1181","0"
"29.03.2025 16:45 - 29.03.2025 17:00","1390","0"
"29.03.2025 17:00 - 29.03.2025 17:15","1717","0"
"29.03.2025 17:15 - 29.03.2025 17:30","1863","0"
"29.03.2025 17:30 - 29.03.2025 17:45","1904","0"
"29.03.2025 17:45 - 29.03.2025 18:00","1982","0"
"29.03.2025 18:00 - 29.03.2025 18:15","1771","0"
"29.03.2025 18:15 - 29.03.2025 18:30","1840","0"
"29.03.2025 18:30 - 29.03.2025 18:45","1821","0"
"29.03.2025 18:45 - 29.03.2025 19:00","1769","0"
"29.03.2025 19:00 - 29.03.2025 19:15","1812","0"
"29.03.2025 19:15 - 29.03.2025 19:30","1771","0"
"29.03.2025 19:30 - 29.03.2025 19:45","1701","0"
"29.03.2025 19:45 - 29.03.2025 20:00","1667","0"
"29.03.2025 20:00 - 29.03.2025 20:15","1525","0"
"29.03.2025 20:15 - 29.03.2025 20:30","1384","0"
"29.03.2025 20:30 - 29.03.2025 20:45","1342","0"
"29.03.2025 20:45 - 29.03.2025 21:00","1305","0"
"29.03.2025 21:00 - 29.03.2025 21:15","1481","0"
"29.03.2025 21:15 - 29.03.2025 21:30","1580","0"
"29.03.2025 21:30 - 29.03.2025 21:45","1525","0"
"29.03.2025 21:45 - 29.03.2025 22:00","1504","0"
"29.03.2025 22:00 - 29.03.2025 22:15","1536","0"
"29.03.2025 22:15 - 29.03.2025 22:30","1496","0"
"29.03.2025 22:30 - 29.03.2025 22:45","1521","0"
"29.03.2025 22:45 - 29.03.2025 23:00","1520","0"
"29.03.2025 23:00 - 29.03.2025 23:15","1443","0"
"29.03.2025 23:15 - 29.03.2025 23:30","1443","0"
"29.03.2025 23:30 - 29.03.2025 23:45","1460","0"
"29.03.2025 23:45 - 30.03.2025 00:00","1381","0"
