"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"12.03.2025 13:15 - 12.03.2025 13:30","216","0"
"12.03.2025 13:30 - 12.03.2025 13:45","210","0"
"12.03.2025 13:45 - 12.03.2025 14:00","200","0"
"12.03.2025 14:00 - 12.03.2025 14:15","220","0"
"12.03.2025 14:15 - 12.03.2025 14:30","236","0"
"12.03.2025 14:30 - 12.03.2025 14:45","231","0"
"12.03.2025 14:45 - 12.03.2025 15:00","219","0"
"12.03.2025 15:00 - 12.03.2025 15:15","208","0"
"12.03.2025 15:15 - 12.03.2025 15:30","218","0"
"12.03.2025 15:30 - 12.03.2025 15:45","218","0"
"12.03.2025 15:45 - 12.03.2025 16:00","224","0"
"12.03.2025 16:00 - 12.03.2025 16:15","210","0"
"12.03.2025 16:15 - 12.03.2025 16:30","217","0"
"12.03.2025 16:30 - 12.03.2025 16:45","216","0"
"12.03.2025 16:45 - 12.03.2025 17:00","195","0"
"12.03.2025 17:00 - 12.03.2025 17:15","124","0"
"12.03.2025 17:15 - 12.03.2025 17:30","109","0"
"12.03.2025 17:30 - 12.03.2025 17:45","87","0"
"12.03.2025 17:45 - 12.03.2025 18:00","107","0"
"12.03.2025 18:00 - 12.03.2025 18:15","120","0"
"12.03.2025 18:15 - 12.03.2025 18:30","110","0"
"12.03.2025 18:30 - 12.03.2025 18:45","132","0"
"12.03.2025 18:45 - 12.03.2025 19:00","159","0"
"12.03.2025 19:00 - 12.03.2025 19:15","173","0"
"12.03.2025 19:15 - 12.03.2025 19:30","182","0"
"12.03.2025 19:30 - 12.03.2025 19:45","196","0"
"12.03.2025 19:45 - 12.03.2025 20:00","196","0"
"12.03.2025 20:00 - 12.03.2025 20:15","198","0"
"12.03.2025 20:15 - 12.03.2025 20:30","206","0"
"12.03.2025 20:30 - 12.03.2025 20:45","188","0"
"12.03.2025 20:45 - 12.03.2025 21:00","201","0"
"12.03.2025 21:00 - 12.03.2025 21:15","181","0"
"12.03.2025 21:15 - 12.03.2025 21:30","168","0"
"12.03.2025 21:30 - 12.03.2025 21:45","172","0"
"12.03.2025 21:45 - 12.03.2025 22:00","173","0"
"12.03.2025 22:00 - 12.03.2025 22:15","163","0"
"12.03.2025 22:15 - 12.03.2025 22:30","155","0"
"12.03.2025 22:30 - 12.03.2025 22:45","172","0"
"12.03.2025 22:45 - 12.03.2025 23:00","175","0"
"12.03.2025 23:00 - 12.03.2025 23:15","161","0"
"12.03.2025 23:15 - 12.03.2025 23:30","160","0"
"12.03.2025 23:30 - 12.03.2025 23:45","161","0"
"12.03.2025 23:45 - 13.03.2025 00:00","163","0"
