"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"08.03.2025 10:30 - 08.03.2025 10:45","0","1138"
"08.03.2025 10:45 - 08.03.2025 11:00","0","1049"
"08.03.2025 11:00 - 08.03.2025 11:15","0","757"
"08.03.2025 11:15 - 08.03.2025 11:30","0","713"
"08.03.2025 11:30 - 08.03.2025 11:45","0","698"
"08.03.2025 11:45 - 08.03.2025 12:00","0","606"
"08.03.2025 12:00 - 08.03.2025 12:15","0","408"
"08.03.2025 12:15 - 08.03.2025 12:30","0","377"
"08.03.2025 12:30 - 08.03.2025 12:45","0","381"
"08.03.2025 12:45 - 08.03.2025 13:00","0","498"
"08.03.2025 13:00 - 08.03.2025 13:15","0","735"
"08.03.2025 13:15 - 08.03.2025 13:30","0","766"
"08.03.2025 13:30 - 08.03.2025 13:45","0","787"
"08.03.2025 13:45 - 08.03.2025 14:00","0","822"
"08.03.2025 14:00 - 08.03.2025 14:15","0","1043"
"08.03.2025 14:15 - 08.03.2025 14:30","0","1016"
"08.03.2025 14:30 - 08.03.2025 14:45","0","1075"
"08.03.2025 14:45 - 08.03.2025 15:00","0","782"
"08.03.2025 15:00 - 08.03.2025 15:15","0","273"
"08.03.2025 15:15 - 08.03.2025 15:30","0","173"
"08.03.2025 15:30 - 08.03.2025 15:45","0","145"
"08.03.2025 15:45 - 08.03.2025 16:00","0","65"
"08.03.2025 16:00 - 08.03.2025 16:15","246","0"
"08.03.2025 16:15 - 08.03.2025 16:30","433","0"
"08.03.2025 16:30 - 08.03.2025 16:45","378","0"
"08.03.2025 16:45 - 08.03.2025 17:00","536","0"
"08.03.2025 17:00 - 08.03.2025 17:15","680","0"
"08.03.2025 17:15 - 08.03.2025 17:30","732","0"
"08.03.2025 17:30 - 08.03.2025 17:45","846","0"
"08.03.2025 17:45 - 08.03.2025 18:00","821","0"
"08.03.2025 18:00 - 08.03.2025 18:15","557","0"
"08.03.2025 18:15 - 08.03.2025 18:30","548","0"
"08.03.2025 18:30 - 08.03.2025 18:45","603","0"
"08.03.2025 18:45 - 08.03.2025 19:00","628","0"
"08.03.2025 19:00 - 08.03.2025 19:15","578","0"
"08.03.2025 19:15 - 08.03.2025 19:30","585","0"
"08.03.2025 19:30 - 08.03.2025 19:45","564","0"
"08.03.2025 19:45 - 08.03.2025 20:00","572","0"
"08.03.2025 20:00 - 08.03.2025 20:15","512","0"
"08.03.2025 20:15 - 08.03.2025 20:30","551","0"
"08.03.2025 20:30 - 08.03.2025 20:45","573","0"
"08.03.2025 20:45 - 08.03.2025 21:00","627","0"
"08.03.2025 21:00 - 08.03.2025 21:15","436","0"
"08.03.2025 21:15 - 08.03.2025 21:30","400","0"
"08.03.2025 21:30 - 08.03.2025 21:45","247","0"
"08.03.2025 21:45 - 08.03.2025 22:00","253","0"
"08.03.2025 22:00 - 08.03.2025 22:15","0","5"
"08.03.2025 22:15 - 08.03.2025 22:30","0","86"
"08.03.2025 22:30 - 08.03.2025 22:45","0","128"
"08.03.2025 22:45 - 08.03.2025 23:00","0","94"
"08.03.2025 23:00 - 08.03.2025 23:15","0","229"
"08.03.2025 23:15 - 08.03.2025 23:30","0","269"
"08.03.2025 23:30 - 08.03.2025 23:45","0","465"
"08.03.2025 23:45 - 09.03.2025 00:00","0","489"
