"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"04.03.2025 17:15 - 04.03.2025 17:30","324","0"
"04.03.2025 17:30 - 04.03.2025 17:45","348","0"
"04.03.2025 17:45 - 04.03.2025 18:00","317","0"
"04.03.2025 18:00 - 04.03.2025 18:15","328","0"
"04.03.2025 18:15 - 04.03.2025 18:30","357","0"
"04.03.2025 18:30 - 04.03.2025 18:45","378","0"
"04.03.2025 18:45 - 04.03.2025 19:00","348","0"
"04.03.2025 19:00 - 04.03.2025 19:15","330","0"
"04.03.2025 19:15 - 04.03.2025 19:30","337","0"
"04.03.2025 19:30 - 04.03.2025 19:45","306","0"
"04.03.2025 19:45 - 04.03.2025 20:00","305","0"
"04.03.2025 20:00 - 04.03.2025 20:15","317","0"
"04.03.2025 20:15 - 04.03.2025 20:30","321","0"
"04.03.2025 20:30 - 04.03.2025 20:45","331","0"
"04.03.2025 20:45 - 04.03.2025 21:00","309","0"
"04.03.2025 21:00 - 04.03.2025 21:15","323","0"
"04.03.2025 21:15 - 04.03.2025 21:30","305","0"
"04.03.2025 21:30 - 04.03.2025 21:45","287","0"
"04.03.2025 21:45 - 04.03.2025 22:00","275","0"
"04.03.2025 22:00 - 04.03.2025 22:15","261","0"
"04.03.2025 22:15 - 04.03.2025 22:30","252","0"
"04.03.2025 22:30 - 04.03.2025 22:45","256","0"
"04.03.2025 22:45 - 04.03.2025 23:00","271","0"
"04.03.2025 23:00 - 04.03.2025 23:15","265","0"
"04.03.2025 23:15 - 04.03.2025 23:30","265","0"
"04.03.2025 23:30 - 04.03.2025 23:45","249","0"
"04.03.2025 23:45 - 05.03.2025 00:00","235","0"
