"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"17.03.2025 11:15 - 17.03.2025 11:30","198","0"
"17.03.2025 11:30 - 17.03.2025 11:45","179","0"
"17.03.2025 11:45 - 17.03.2025 12:00","167","0"
"17.03.2025 12:00 - 17.03.2025 12:15","186","0"
"17.03.2025 12:15 - 17.03.2025 12:30","209","0"
"17.03.2025 12:30 - 17.03.2025 12:45","204","0"
"17.03.2025 12:45 - 17.03.2025 13:00","206","0"
"17.03.2025 13:00 - 17.03.2025 13:15","215","0"
"17.03.2025 13:15 - 17.03.2025 13:30","207","0"
"17.03.2025 13:30 - 17.03.2025 13:45","196","0"
"17.03.2025 13:45 - 17.03.2025 14:00","181","0"
"17.03.2025 14:00 - 17.03.2025 14:15","196","0"
"17.03.2025 14:15 - 17.03.2025 14:30","208","0"
"17.03.2025 14:30 - 17.03.2025 14:45","199","0"
"17.03.2025 14:45 - 17.03.2025 15:00","232","0"
"17.03.2025 15:00 - 17.03.2025 15:15","213","0"
"17.03.2025 15:15 - 17.03.2025 15:30","235","0"
"17.03.2025 15:30 - 17.03.2025 15:45","245","0"
"17.03.2025 15:45 - 17.03.2025 16:00","246","0"
"17.03.2025 16:00 - 17.03.2025 16:15","170","0"
"17.03.2025 16:15 - 17.03.2025 16:30","163","0"
"17.03.2025 16:30 - 17.03.2025 16:45","159","0"
"17.03.2025 16:45 - 17.03.2025 17:00","162","0"
"17.03.2025 17:00 - 17.03.2025 17:15","0","35"
"17.03.2025 17:15 - 17.03.2025 17:30","0","28"
"17.03.2025 17:30 - 17.03.2025 17:45","0","0"
"17.03.2025 17:45 - 17.03.2025 18:00","3","0"
"17.03.2025 18:00 - 17.03.2025 18:15","0","31"
"17.03.2025 18:15 - 17.03.2025 18:30","0","24"
"17.03.2025 18:30 - 17.03.2025 18:45","0","16"
"17.03.2025 18:45 - 17.03.2025 19:00","0","26"
"17.03.2025 19:00 - 17.03.2025 19:15","0","16"
"17.03.2025 19:15 - 17.03.2025 19:30","0","5"
"17.03.2025 19:30 - 17.03.2025 19:45","7","0"
"17.03.2025 19:45 - 17.03.2025 20:00","0","26"
"17.03.2025 20:00 - 17.03.2025 20:15","82","0"
"17.03.2025 20:15 - 17.03.2025 20:30","128","0"
"17.03.2025 20:30 - 17.03.2025 20:45","87","0"
"17.03.2025 20:45 - 17.03.2025 21:00","66","0"
"17.03.2025 21:00 - 17.03.2025 21:15","171","0"
"17.03.2025 21:15 - 17.03.2025 21:30","146","0"
"17.03.2025 21:30 - 17.03.2025 21:45","138","0"
"17.03.2025 21:45 - 17.03.2025 22:00","165","0"
"17.03.2025 22:00 - 17.03.2025 22:15","240","0"
"17.03.2025 22:15 - 17.03.2025 22:30","251","0"
"17.03.2025 22:30 - 17.03.2025 22:45","241","0"
"17.03.2025 22:45 - 17.03.2025 23:00","230","0"
"17.03.2025 23:00 - 17.03.2025 23:15","256","0"
"17.03.2025 23:15 - 17.03.2025 23:30","253","0"
"17.03.2025 23:30 - 17.03.2025 23:45","236","0"
"17.03.2025 23:45 - 18.03.2025 00:00","230","0"
