"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"06.03.2025 10:00 - 06.03.2025 10:15","952","0"
"06.03.2025 10:15 - 06.03.2025 10:30","846","0"
"06.03.2025 10:30 - 06.03.2025 10:45","855","0"
"06.03.2025 10:45 - 06.03.2025 11:00","875","0"
"06.03.2025 11:00 - 06.03.2025 11:15","715","0"
"06.03.2025 11:15 - 06.03.2025 11:30","686","0"
"06.03.2025 11:30 - 06.03.2025 11:45","615","0"
"06.03.2025 11:45 - 06.03.2025 12:00","706","0"
"06.03.2025 12:00 - 06.03.2025 12:15","697","0"
"06.03.2025 12:15 - 06.03.2025 12:30","618","0"
"06.03.2025 12:30 - 06.03.2025 12:45","494","0"
"06.03.2025 12:45 - 06.03.2025 13:00","530","0"
"06.03.2025 13:00 - 06.03.2025 13:15","685","0"
"06.03.2025 13:15 - 06.03.2025 13:30","745","0"
"06.03.2025 13:30 - 06.03.2025 13:45","716","0"
"06.03.2025 13:45 - 06.03.2025 14:00","686","0"
"06.03.2025 14:00 - 06.03.2025 14:15","682","0"
"06.03.2025 14:15 - 06.03.2025 14:30","745","0"
"06.03.2025 14:30 - 06.03.2025 14:45","751","0"
"06.03.2025 14:45 - 06.03.2025 15:00","827","0"
"06.03.2025 15:00 - 06.03.2025 15:15","824","0"
"06.03.2025 15:15 - 06.03.2025 15:30","802","0"
"06.03.2025 15:30 - 06.03.2025 15:45","901","0"
"06.03.2025 15:45 - 06.03.2025 16:00","953","0"
"06.03.2025 16:00 - 06.03.2025 16:15","1047","0"
"06.03.2025 16:15 - 06.03.2025 16:30","1098","0"
"06.03.2025 16:30 - 06.03.2025 16:45","1196","0"
"06.03.2025 16:45 - 06.03.2025 17:00","1279","0"
"06.03.2025 17:00 - 06.03.2025 17:15","1507","0"
"06.03.2025 17:15 - 06.03.2025 17:30","1584","0"
"06.03.2025 17:30 - 06.03.2025 17:45","1681","0"
"06.03.2025 17:45 - 06.03.2025 18:00","1697","0"
"06.03.2025 18:00 - 06.03.2025 18:15","1685","0"
"06.03.2025 18:15 - 06.03.2025 18:30","1648","0"
"06.03.2025 18:30 - 06.03.2025 18:45","1651","0"
"06.03.2025 18:45 - 06.03.2025 19:00","1717","0"
"06.03.2025 19:00 - 06.03.2025 19:15","1705","0"
"06.03.2025 19:15 - 06.03.2025 19:30","1643","0"
"06.03.2025 19:30 - 06.03.2025 19:45","1578","0"
"06.03.2025 19:45 - 06.03.2025 20:00","1599","0"
"06.03.2025 20:00 - 06.03.2025 20:15","1486","0"
"06.03.2025 20:15 - 06.03.2025 20:30","1431","0"
"06.03.2025 20:30 - 06.03.2025 20:45","1395","0"
"06.03.2025 20:45 - 06.03.2025 21:00","1386","0"
"06.03.2025 21:00 - 06.03.2025 21:15","1367","0"
"06.03.2025 21:15 - 06.03.2025 21:30","1499","0"
"06.03.2025 21:30 - 06.03.2025 21:45","1488","0"
"06.03.2025 21:45 - 06.03.2025 22:00","1488","0"
"06.03.2025 22:00 - 06.03.2025 22:15","1381","0"
"06.03.2025 22:15 - 06.03.2025 22:30","1327","0"
"06.03.2025 22:30 - 06.03.2025 22:45","1252","0"
"06.03.2025 22:45 - 06.03.2025 23:00","1223","0"
"06.03.2025 23:00 - 06.03.2025 23:15","1053","0"
"06.03.2025 23:15 - 06.03.2025 23:30","1016","0"
"06.03.2025 23:30 - 06.03.2025 23:45","1003","0"
"06.03.2025 23:45 - 07.03.2025 00:00","966","0"
