"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"19.03.2025 14:30 - 19.03.2025 14:45","228","0"
"19.03.2025 14:45 - 19.03.2025 15:00","232","0"
"19.03.2025 15:00 - 19.03.2025 15:15","193","0"
"19.03.2025 15:15 - 19.03.2025 15:30","207","0"
"19.03.2025 15:30 - 19.03.2025 15:45","202","0"
"19.03.2025 15:45 - 19.03.2025 16:00","189","0"
"19.03.2025 16:00 - 19.03.2025 16:15","58","0"
"19.03.2025 16:15 - 19.03.2025 16:30","76","0"
"19.03.2025 16:30 - 19.03.2025 16:45","104","0"
"19.03.2025 16:45 - 19.03.2025 17:00","93","0"
"19.03.2025 17:00 - 19.03.2025 17:15","0","69"
"19.03.2025 17:15 - 19.03.2025 17:30","0","92"
"19.03.2025 17:30 - 19.03.2025 17:45","0","63"
"19.03.2025 17:45 - 19.03.2025 18:00","0","52"
"19.03.2025 18:00 - 19.03.2025 18:15","0","142"
"19.03.2025 18:15 - 19.03.2025 18:30","0","147"
"19.03.2025 18:30 - 19.03.2025 18:45","0","121"
"19.03.2025 18:45 - 19.03.2025 19:00","0","100"
"19.03.2025 19:00 - 19.03.2025 19:15","21","0"
"19.03.2025 19:15 - 19.03.2025 19:30","62","0"
"19.03.2025 19:30 - 19.03.2025 19:45","46","0"
"19.03.2025 19:45 - 19.03.2025 20:00","48","0"
"19.03.2025 20:00 - 19.03.2025 20:15","151","0"
"19.03.2025 20:15 - 19.03.2025 20:30","146","0"
"19.03.2025 20:30 - 19.03.2025 20:45","136","0"
"19.03.2025 20:45 - 19.03.2025 21:00","147","0"
"19.03.2025 21:00 - 19.03.2025 21:15","257","0"
"19.03.2025 21:15 - 19.03.2025 21:30","242","0"
"19.03.2025 21:30 - 19.03.2025 21:45","231","0"
"19.03.2025 21:45 - 19.03.2025 22:00","233","0"
"19.03.2025 22:00 - 19.03.2025 22:15","264","0"
"19.03.2025 22:15 - 19.03.2025 22:30","249","0"
"19.03.2025 22:30 - 19.03.2025 22:45","264","0"
"19.03.2025 22:45 - 19.03.2025 23:00","272","0"
"19.03.2025 23:00 - 19.03.2025 23:15","308","0"
"19.03.2025 23:15 - 19.03.2025 23:30","287","0"
"19.03.2025 23:30 - 19.03.2025 23:45","252","0"
"19.03.2025 23:45 - 20.03.2025 00:00","241","0"
