"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"03.03.2025 08:30 - 03.03.2025 08:45","254","0"
"03.03.2025 08:45 - 03.03.2025 09:00","262","0"
"03.03.2025 09:00 - 03.03.2025 09:15","262","0"
"03.03.2025 09:15 - 03.03.2025 09:30","255","0"
"03.03.2025 09:30 - 03.03.2025 09:45","263","0"
"03.03.2025 09:45 - 03.03.2025 10:00","253","0"
"03.03.2025 10:00 - 03.03.2025 10:15","270","0"
"03.03.2025 10:15 - 03.03.2025 10:30","274","0"
"03.03.2025 10:30 - 03.03.2025 10:45","272","0"
"03.03.2025 10:45 - 03.03.2025 11:00","298","0"
"03.03.2025 11:00 - 03.03.2025 11:15","275","0"
"03.03.2025 11:15 - 03.03.2025 11:30","230","0"
"03.03.2025 11:30 - 03.03.2025 11:45","211","0"
"03.03.2025 11:45 - 03.03.2025 12:00","249","0"
"03.03.2025 12:00 - 03.03.2025 12:15","239","0"
"03.03.2025 12:15 - 03.03.2025 12:30","223","0"
"03.03.2025 12:30 - 03.03.2025 12:45","233","0"
"03.03.2025 12:45 - 03.03.2025 13:00","252","0"
"03.03.2025 13:00 - 03.03.2025 13:15","234","0"
"03.03.2025 13:15 - 03.03.2025 13:30","212","0"
"03.03.2025 13:30 - 03.03.2025 13:45","220","0"
"03.03.2025 13:45 - 03.03.2025 14:00","251","0"
"03.03.2025 14:00 - 03.03.2025 14:15","227","0"
"03.03.2025 14:15 - 03.03.2025 14:30","220","0"
"03.03.2025 14:30 - 03.03.2025 14:45","228","0"
"03.03.2025 14:45 - 03.03.2025 15:00","233","0"
"03.03.2025 15:00 - 03.03.2025 15:15","219","0"
"03.03.2025 15:15 - 03.03.2025 15:30","217","0"
"03.03.2025 15:30 - 03.03.2025 15:45","246","0"
"03.03.2025 15:45 - 03.03.2025 16:00","275","0"
"03.03.2025 16:00 - 03.03.2025 16:15","266","0"
"03.03.2025 16:15 - 03.03.2025 16:30","264","0"
"03.03.2025 16:30 - 03.03.2025 16:45","261","0"
"03.03.2025 16:45 - 03.03.2025 17:00","271","0"
"03.03.2025 17:00 - 03.03.2025 17:15","280","0"
"03.03.2025 17:15 - 03.03.2025 17:30","274","0"
"03.03.2025 17:30 - 03.03.2025 17:45","263","0"
"03.03.2025 17:45 - 03.03.2025 18:00","268","0"
"03.03.2025 18:00 - 03.03.2025 18:15","251","0"
"03.03.2025 18:15 - 03.03.2025 18:30","245","0"
"03.03.2025 18:30 - 03.03.2025 18:45","245","0"
"03.03.2025 18:45 - 03.03.2025 19:00","256","0"
"03.03.2025 19:00 - 03.03.2025 19:15","280","0"
"03.03.2025 19:15 - 03.03.2025 19:30","284","0"
"03.03.2025 19:30 - 03.03.2025 19:45","299","0"
"03.03.2025 19:45 - 03.03.2025 20:00","308","0"
"03.03.2025 20:00 - 03.03.2025 20:15","301","0"
"03.03.2025 20:15 - 03.03.2025 20:30","282","0"
"03.03.2025 20:30 - 03.03.2025 20:45","269","0"
"03.03.2025 20:45 - 03.03.2025 21:00","298","0"
"03.03.2025 21:00 - 03.03.2025 21:15","286","0"
"03.03.2025 21:15 - 03.03.2025 21:30","272","0"
"03.03.2025 21:30 - 03.03.2025 21:45","275","0"
"03.03.2025 21:45 - 03.03.2025 22:00","272","0"
"03.03.2025 22:00 - 03.03.2025 22:15","260","0"
"03.03.2025 22:15 - 03.03.2025 22:30","250","0"
"03.03.2025 22:30 - 03.03.2025 22:45","272","0"
"03.03.2025 22:45 - 03.03.2025 23:00","283","0"
"03.03.2025 23:00 - 03.03.2025 23:15","254","0"
"03.03.2025 23:15 - 03.03.2025 23:30","248","0"
"03.03.2025 23:30 - 03.03.2025 23:45","250","0"
"03.03.2025 23:45 - 04.03.2025 00:00","251","0"
