"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"16.03.2025 16:30 - 16.03.2025 16:45","1747","0"
"16.03.2025 16:45 - 16.03.2025 17:00","1877","0"
"16.03.2025 17:00 - 16.03.2025 17:15","1888","0"
"16.03.2025 17:15 - 16.03.2025 17:30","2007","0"
"16.03.2025 17:30 - 16.03.2025 17:45","2091","0"
"16.03.2025 17:45 - 16.03.2025 18:00","2198","0"
"16.03.2025 18:00 - 16.03.2025 18:15","2308","0"
"16.03.2025 18:15 - 16.03.2025 18:30","2335","0"
"16.03.2025 18:30 - 16.03.2025 18:45","2442","0"
"16.03.2025 18:45 - 16.03.2025 19:00","2466","0"
"16.03.2025 19:00 - 16.03.2025 19:15","2289","0"
"16.03.2025 19:15 - 16.03.2025 19:30","2317","0"
"16.03.2025 19:30 - 16.03.2025 19:45","2329","0"
"16.03.2025 19:45 - 16.03.2025 20:00","2285","0"
"16.03.2025 20:00 - 16.03.2025 20:15","2138","0"
"16.03.2025 20:15 - 16.03.2025 20:30","2126","0"
"16.03.2025 20:30 - 16.03.2025 20:45","2072","0"
"16.03.2025 20:45 - 16.03.2025 21:00","2039","0"
"16.03.2025 21:00 - 16.03.2025 21:15","2124","0"
"16.03.2025 21:15 - 16.03.2025 21:30","2086","0"
"16.03.2025 21:30 - 16.03.2025 21:45","1992","0"
"16.03.2025 21:45 - 16.03.2025 22:00","1958","0"
"16.03.2025 22:00 - 16.03.2025 22:15","1979","0"
"16.03.2025 22:15 - 16.03.2025 22:30","1967","0"
"16.03.2025 22:30 - 16.03.2025 22:45","1925","0"
"16.03.2025 22:45 - 16.03.2025 23:00","1916","0"
"16.03.2025 23:00 - 16.03.2025 23:15","1837","0"
"16.03.2025 23:15 - 16.03.2025 23:30","1777","0"
"16.03.2025 23:30 - 16.03.2025 23:45","1760","0"
"16.03.2025 23:45 - 17.03.2025 00:00","1751","0"
