"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"12.03.2025 10:15 - 12.03.2025 10:30","3143","0"
"12.03.2025 10:30 - 12.03.2025 10:45","3116","0"
"12.03.2025 10:45 - 12.03.2025 11:00","3041","0"
"12.03.2025 11:00 - 12.03.2025 11:15","3044","0"
"12.03.2025 11:15 - 12.03.2025 11:30","3099","0"
"12.03.2025 11:30 - 12.03.2025 11:45","3059","0"
"12.03.2025 11:45 - 12.03.2025 12:00","3081","0"
"12.03.2025 12:00 - 12.03.2025 12:15","3024","0"
"12.03.2025 12:15 - 12.03.2025 12:30","3052","0"
"12.03.2025 12:30 - 12.03.2025 12:45","2948","0"
"12.03.2025 12:45 - 12.03.2025 13:00","2908","0"
"12.03.2025 13:00 - 12.03.2025 13:15","2875","0"
"12.03.2025 13:15 - 12.03.2025 13:30","2886","0"
"12.03.2025 13:30 - 12.03.2025 13:45","2897","0"
"12.03.2025 13:45 - 12.03.2025 14:00","2911","0"
"12.03.2025 14:00 - 12.03.2025 14:15","2876","0"
"12.03.2025 14:15 - 12.03.2025 14:30","2838","0"
"12.03.2025 14:30 - 12.03.2025 14:45","2830","0"
"12.03.2025 14:45 - 12.03.2025 15:00","2890","0"
"12.03.2025 15:00 - 12.03.2025 15:15","2934","0"
"12.03.2025 15:15 - 12.03.2025 15:30","2959","0"
"12.03.2025 15:30 - 12.03.2025 15:45","3016","0"
"12.03.2025 15:45 - 12.03.2025 16:00","3015","0"
"12.03.2025 16:00 - 12.03.2025 16:15","3019","0"
"12.03.2025 16:15 - 12.03.2025 16:30","3028","0"
"12.03.2025 16:30 - 12.03.2025 16:45","3094","0"
"12.03.2025 16:45 - 12.03.2025 17:00","3150","0"
"12.03.2025 17:00 - 12.03.2025 17:15","3158","0"
"12.03.2025 17:15 - 12.03.2025 17:30","3185","0"
"12.03.2025 17:30 - 12.03.2025 17:45","3135","0"
"12.03.2025 17:45 - 12.03.2025 18:00","3247","0"
"12.03.2025 18:00 - 12.03.2025 18:15","3224","0"
"12.03.2025 18:15 - 12.03.2025 18:30","3164","0"
"12.03.2025 18:30 - 12.03.2025 18:45","3153","0"
"12.03.2025 18:45 - 12.03.2025 19:00","3024","0"
"12.03.2025 19:00 - 12.03.2025 19:15","3148","0"
"12.03.2025 19:15 - 12.03.2025 19:30","3162","0"
"12.03.2025 19:30 - 12.03.2025 19:45","3101","0"
"12.03.2025 19:45 - 12.03.2025 20:00","3046","0"
"12.03.2025 20:00 - 12.03.2025 20:15","3071","0"
"12.03.2025 20:15 - 12.03.2025 20:30","3131","0"
"12.03.2025 20:30 - 12.03.2025 20:45","3111","0"
"12.03.2025 20:45 - 12.03.2025 21:00","3100","0"
"12.03.2025 21:00 - 12.03.2025 21:15","3119","0"
"12.03.2025 21:15 - 12.03.2025 21:30","3123","0"
"12.03.2025 21:30 - 12.03.2025 21:45","3098","0"
"12.03.2025 21:45 - 12.03.2025 22:00","3063","0"
"12.03.2025 22:00 - 12.03.2025 22:15","3049","0"
"12.03.2025 22:15 - 12.03.2025 22:30","3075","0"
"12.03.2025 22:30 - 12.03.2025 22:45","3085","0"
"12.03.2025 22:45 - 12.03.2025 23:00","3052","0"
"12.03.2025 23:00 - 12.03.2025 23:15","3029","0"
"12.03.2025 23:15 - 12.03.2025 23:30","2972","0"
"12.03.2025 23:30 - 12.03.2025 23:45","2947","0"
"12.03.2025 23:45 - 13.03.2025 00:00","2900","0"
