"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"25.03.2025 17:30 - 25.03.2025 17:45","0","27"
"25.03.2025 17:45 - 25.03.2025 18:00","0","2"
"25.03.2025 18:00 - 25.03.2025 18:15","0","102"
"25.03.2025 18:15 - 25.03.2025 18:30","0","130"
"25.03.2025 18:30 - 25.03.2025 18:45","0","109"
"25.03.2025 18:45 - 25.03.2025 19:00","0","105"
"25.03.2025 19:00 - 25.03.2025 19:15","0","33"
"25.03.2025 19:15 - 25.03.2025 19:30","1","0"
"25.03.2025 19:30 - 25.03.2025 19:45","8","0"
"25.03.2025 19:45 - 25.03.2025 20:00","15","0"
"25.03.2025 20:00 - 25.03.2025 20:15","80","0"
"25.03.2025 20:15 - 25.03.2025 20:30","84","0"
"25.03.2025 20:30 - 25.03.2025 20:45","98","0"
"25.03.2025 20:45 - 25.03.2025 21:00","103","0"
"25.03.2025 21:00 - 25.03.2025 21:15","118","0"
"25.03.2025 21:15 - 25.03.2025 21:30","111","0"
"25.03.2025 21:30 - 25.03.2025 21:45","108","0"
"25.03.2025 21:45 - 25.03.2025 22:00","118","0"
"25.03.2025 22:00 - 25.03.2025 22:15","198","0"
"25.03.2025 22:15 - 25.03.2025 22:30","233","0"
"25.03.2025 22:30 - 25.03.2025 22:45","245","0"
"25.03.2025 22:45 - 25.03.2025 23:00","249","0"
"25.03.2025 23:00 - 25.03.2025 23:15","247","0"
"25.03.2025 23:15 - 25.03.2025 23:30","234","0"
"25.03.2025 23:30 - 25.03.2025 23:45","257","0"
"25.03.2025 23:45 - 26.03.2025 00:00","255","0"
