"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"24.03.2025 11:00 - 24.03.2025 11:15","2387","0"
"24.03.2025 11:15 - 24.03.2025 11:30","2364","0"
"24.03.2025 11:30 - 24.03.2025 11:45","2389","0"
"24.03.2025 11:45 - 24.03.2025 12:00","2372","0"
"24.03.2025 12:00 - 24.03.2025 12:15","2475","0"
"24.03.2025 12:15 - 24.03.2025 12:30","2499","0"
"24.03.2025 12:30 - 24.03.2025 12:45","2461","0"
"24.03.2025 12:45 - 24.03.2025 13:00","2400","0"
"24.03.2025 13:00 - 24.03.2025 13:15","2468","0"
"24.03.2025 13:15 - 24.03.2025 13:30","2468","0"
"24.03.2025 13:30 - 24.03.2025 13:45","2461","0"
"24.03.2025 13:45 - 24.03.2025 14:00","2390","0"
"24.03.2025 14:00 - 24.03.2025 14:15","2349","0"
"24.03.2025 14:15 - 24.03.2025 14:30","2347","0"
"24.03.2025 14:30 - 24.03.2025 14:45","2411","0"
"24.03.2025 14:45 - 24.03.2025 15:00","2494","0"
"24.03.2025 15:00 - 24.03.2025 15:15","2435","0"
"24.03.2025 15:15 - 24.03.2025 15:30","2442","0"
"24.03.2025 15:30 - 24.03.2025 15:45","2451","0"
"24.03.2025 15:45 - 24.03.2025 16:00","2536","0"
"24.03.2025 16:00 - 24.03.2025 16:15","2595","0"
"24.03.2025 16:15 - 24.03.2025 16:30","2594","0"
"24.03.2025 16:30 - 24.03.2025 16:45","2597","0"
"24.03.2025 16:45 - 24.03.2025 17:00","2614","0"
"24.03.2025 17:00 - 24.03.2025 17:15","2532","0"
"24.03.2025 17:15 - 24.03.2025 17:30","2622","0"
"24.03.2025 17:30 - 24.03.2025 17:45","2685","0"
"24.03.2025 17:45 - 24.03.2025 18:00","2734","0"
"24.03.2025 18:00 - 24.03.2025 18:15","2741","0"
"24.03.2025 18:15 - 24.03.2025 18:30","2674","0"
"24.03.2025 18:30 - 24.03.2025 18:45","2705","0"
"24.03.2025 18:45 - 24.03.2025 19:00","2687","0"
"24.03.2025 19:00 - 24.03.2025 19:15","2669","0"
"24.03.2025 19:15 - 24.03.2025 19:30","2662","0"
"24.03.2025 19:30 - 24.03.2025 19:45","2660","0"
"24.03.2025 19:45 - 24.03.2025 20:00","2613","0"
"24.03.2025 20:00 - 24.03.2025 20:15","2505","0"
"24.03.2025 20:15 - 24.03.2025 20:30","2445","0"
"24.03.2025 20:30 - 24.03.2025 20:45","2508","0"
"24.03.2025 20:45 - 24.03.2025 21:00","2437","0"
"24.03.2025 21:00 - 24.03.2025 21:15","2442","0"
"24.03.2025 21:15 - 24.03.2025 21:30","2518","0"
"24.03.2025 21:30 - 24.03.2025 21:45","2597","0"
"24.03.2025 21:45 - 24.03.2025 22:00","2477","0"
"24.03.2025 22:00 - 24.03.2025 22:15","2364","0"
"24.03.2025 22:15 - 24.03.2025 22:30","2313","0"
"24.03.2025 22:30 - 24.03.2025 22:45","2211","0"
"24.03.2025 22:45 - 24.03.2025 23:00","2108","0"
"24.03.2025 23:00 - 24.03.2025 23:15","2103","0"
"24.03.2025 23:15 - 24.03.2025 23:30","2117","0"
"24.03.2025 23:30 - 24.03.2025 23:45","2012","0"
"24.03.2025 23:45 - 25.03.2025 00:00","1935","0"
