"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"15.03.2025 17:15 - 15.03.2025 17:30","272","0"
"15.03.2025 17:30 - 15.03.2025 17:45","250","0"
"15.03.2025 17:45 - 15.03.2025 18:00","240","0"
"15.03.2025 18:00 - 15.03.2025 18:15","255","0"
"15.03.2025 18:15 - 15.03.2025 18:30","262","0"
"15.03.2025 18:30 - 15.03.2025 18:45","248","0"
"15.03.2025 18:45 - 15.03.2025 19:00","247","0"
"15.03.2025 19:00 - 15.03.2025 19:15","257","0"
"15.03.2025 19:15 - 15.03.2025 19:30","277","0"
"15.03.2025 19:30 - 15.03.2025 19:45","287","0"
"15.03.2025 19:45 - 15.03.2025 20:00","282","0"
"15.03.2025 20:00 - 15.03.2025 20:15","308","0"
"15.03.2025 20:15 - 15.03.2025 20:30","314","0"
"15.03.2025 20:30 - 15.03.2025 20:45","292","0"
"15.03.2025 20:45 - 15.03.2025 21:00","271","0"
"15.03.2025 21:00 - 15.03.2025 21:15","292","0"
"15.03.2025 21:15 - 15.03.2025 21:30","281","0"
"15.03.2025 21:30 - 15.03.2025 21:45","277","0"
"15.03.2025 21:45 - 15.03.2025 22:00","278","0"
"15.03.2025 22:00 - 15.03.2025 22:15","292","0"
"15.03.2025 22:15 - 15.03.2025 22:30","300","0"
"15.03.2025 22:30 - 15.03.2025 22:45","298","0"
"15.03.2025 22:45 - 15.03.2025 23:00","299","0"
"15.03.2025 23:00 - 15.03.2025 23:15","306","0"
"15.03.2025 23:15 - 15.03.2025 23:30","291","0"
"15.03.2025 23:30 - 15.03.2025 23:45","326","0"
"15.03.2025 23:45 - 16.03.2025 00:00","327","0"
